Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-08 00:00:00+05:30,29.799999237060547,29.799999237060547,29.5,29.5,2440,0.0,0.0
2017-11-09 00:00:00+05:30,29.549999237060547,29.760000228881836,29.549999237060547,29.600000381469727,8100,0.0,0.0
2017-11-10 00:00:00+05:30,29.5,30.829999923706055,28.510000228881836,29.94499969482422,147050,0.0,0.0
2017-11-13 00:00:00+05:30,29.850000381469727,29.899999618530273,29.5,29.5,1260,0.0,0.0
2017-11-14 00:00:00+05:30,29.5,29.5,29.5,29.5,1430,0.0,0.0
2017-11-15 00:00:00+05:30,29.5,29.5,29.149999618530273,29.149999618530273,290,0.0,0.0
2017-11-16 00:00:00+05:30,29.200000762939453,29.200000762939453,29.15999984741211,29.15999984741211,1800,0.0,0.0
2017-11-17 00:00:00+05:30,29.799999237060547,29.799999237060547,29.700000762939453,29.75,5880,0.0,0.0
2017-11-20 00:00:00+05:30,29.600000381469727,29.80500030517578,29.204999923706055,29.799999237060547,1170,0.0,0.0
2017-11-21 00:00:00+05:30,29.899999618530273,30.0,29.899999618530273,30.0,2150,0.0,0.0
2017-11-22 00:00:00+05:30,29.850000381469727,29.850000381469727,29.825000762939453,29.825000762939453,700,0.0,0.0
2017-11-23 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,2500,0.0,0.0
2017-11-24 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0,0.0,0.0
2017-11-27 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,1900,0.0,0.0
2017-11-28 00:00:00+05:30,29.809999465942383,29.899999618530273,29.700000762939453,29.850000381469727,10700,0.0,0.0
2017-11-29 00:00:00+05:30,29.799999237060547,30.0,29.799999237060547,29.799999237060547,1230,0.0,0.0
2017-11-30 00:00:00+05:30,29.809999465942383,29.809999465942383,29.700000762939453,29.700000762939453,2160,0.0,0.0
2017-12-01 00:00:00+05:30,29.84000015258789,29.84000015258789,29.700000762939453,29.700000762939453,3390,0.0,0.0
2017-12-04 00:00:00+05:30,29.600000381469727,29.600000381469727,29.5,29.5,20,0.0,0.0
2017-12-05 00:00:00+05:30,29.5,29.5,29.5,29.5,0,0.0,0.0
2017-12-06 00:00:00+05:30,29.5,29.5,29.299999237060547,29.299999237060547,13200,0.0,0.0
2017-12-07 00:00:00+05:30,29.5,29.649999618530273,29.364999771118164,29.5939998626709,12730,0.0,0.0
2017-12-08 00:00:00+05:30,29.5939998626709,29.9950008392334,29.5939998626709,29.950000762939453,8360,0.0,0.0
2017-12-11 00:00:00+05:30,30.100000381469727,30.100000381469727,29.954999923706055,29.996000289916992,12370,0.0,0.0
2017-12-12 00:00:00+05:30,29.934999465942383,29.934999465942383,29.934999465942383,29.934999465942383,530,0.0,0.0
2017-12-13 00:00:00+05:30,30.0,30.0,29.600000381469727,29.600000381469727,320,0.0,0.0
2017-12-14 00:00:00+05:30,29.5,29.5,29.200000762939453,29.200000762939453,3410,0.0,0.0
2017-12-15 00:00:00+05:30,29.399999618530273,29.899999618530273,29.399999618530273,29.899999618530273,60,0.0,0.0
2017-12-18 00:00:00+05:30,29.299999237060547,30.0,29.299999237060547,30.0,38600,0.0,0.0
2017-12-19 00:00:00+05:30,30.200000762939453,30.299999237060547,30.149999618530273,30.299999237060547,9840,0.0,0.0
2017-12-20 00:00:00+05:30,30.399999618530273,30.40999984741211,30.399999618530273,30.40999984741211,17140,0.0,0.0
2017-12-21 00:00:00+05:30,30.450000762939453,30.5,30.299999237060547,30.5,17680,0.0,0.0
2017-12-22 00:00:00+05:30,30.5,30.600000381469727,30.5,30.599000930786133,8210,0.0,0.0
2017-12-26 00:00:00+05:30,30.5,30.799999237060547,30.5,30.799999237060547,2250,0.0,0.0
2017-12-27 00:00:00+05:30,30.799999237060547,30.799999237060547,30.399999618530273,30.450000762939453,7390,0.0,0.0
2017-12-28 00:00:00+05:30,30.700000762939453,30.799999237060547,30.700000762939453,30.700000762939453,1550,0.0,0.0
2017-12-29 00:00:00+05:30,30.700000762939453,30.950000762939453,30.649999618530273,30.649999618530273,3400,0.0,0.0
2018-01-01 00:00:00+05:30,30.799999237060547,31.0,30.700000762939453,30.799999237060547,12830,0.0,0.0
2018-01-02 00:00:00+05:30,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,0,0.0,0.0
2018-01-03 00:00:00+05:30,30.799999237060547,30.899999618530273,30.799999237060547,30.899999618530273,7490,0.0,0.0
2018-01-04 00:00:00+05:30,30.989999771118164,31.100000381469727,30.809999465942383,31.099000930786133,9320,0.0,0.0
2018-01-05 00:00:00+05:30,31.0,31.600000381469727,31.0,31.551000595092773,21880,0.0,0.0
2018-01-08 00:00:00+05:30,31.600000381469727,31.889999389648438,31.549999237060547,31.889999389648438,2690,0.0,0.0
2018-01-09 00:00:00+05:30,31.600000381469727,31.799999237060547,31.299999237060547,31.698999404907227,5360,0.0,0.0
2018-01-10 00:00:00+05:30,31.698999404907227,31.698999404907227,31.549999237060547,31.575000762939453,3930,0.0,0.0
2018-01-11 00:00:00+05:30,31.549999237060547,31.600000381469727,31.524999618530273,31.530000686645508,3140,0.0,0.0
2018-01-12 00:00:00+05:30,31.540000915527344,31.540000915527344,31.540000915527344,31.540000915527344,700,0.0,0.0
2018-01-15 00:00:00+05:30,31.674999237060547,31.674999237060547,31.674999237060547,31.674999237060547,140,0.0,0.0
2018-01-16 00:00:00+05:30,31.600000381469727,31.600000381469727,25.5,31.174999237060547,6090,0.0,0.0
2018-01-17 00:00:00+05:30,31.299999237060547,31.399999618530273,31.100000381469727,31.316999435424805,9110,0.0,0.0
2018-01-18 00:00:00+05:30,31.299999237060547,31.5,30.899999618530273,30.90999984741211,8040,0.0,0.0
2018-01-19 00:00:00+05:30,31.100000381469727,31.18000030517578,30.850000381469727,31.10300064086914,3420,0.0,0.0
2018-01-22 00:00:00+05:30,31.200000762939453,31.399999618530273,31.020000457763672,31.393999099731445,14890,0.0,0.0
2018-01-23 00:00:00+05:30,31.5,31.850000381469727,31.5,31.850000381469727,9670,0.0,0.0
2018-01-24 00:00:00+05:30,31.610000610351562,31.610000610351562,31.41200065612793,31.58799934387207,4030,0.0,0.0
2018-01-25 00:00:00+05:30,31.799999237060547,31.799999237060547,31.799999237060547,31.799999237060547,300,0.0,0.0
2018-01-29 00:00:00+05:30,31.799999237060547,31.799999237060547,30.0049991607666,30.426000595092773,11210,0.0,0.0
2018-01-30 00:00:00+05:30,31.100000381469727,31.200000762939453,30.915000915527344,31.19700050354004,3540,0.0,0.0
2018-01-31 00:00:00+05:30,30.905000686645508,30.905000686645508,30.905000686645508,30.905000686645508,350,0.0,0.0
2018-02-01 00:00:00+05:30,30.799999237060547,30.799999237060547,30.614999771118164,30.6200008392334,320,0.0,0.0
2018-02-02 00:00:00+05:30,30.399999618530273,30.399999618530273,28.100000381469727,29.920000076293945,4410,0.0,0.0
2018-02-05 00:00:00+05:30,29.799999237060547,29.799999237060547,28.729999542236328,29.2549991607666,17240,0.0,0.0
2018-02-06 00:00:00+05:30,29.2549991607666,29.2549991607666,29.2549991607666,29.2549991607666,0,0.0,0.0
2018-02-07 00:00:00+05:30,29.299999237060547,29.700000762939453,29.299999237060547,29.700000762939453,510,0.0,0.0
2018-02-08 00:00:00+05:30,29.700000762939453,30.15999984741211,29.690000534057617,30.15999984741211,5840,0.0,0.0
2018-02-09 00:00:00+05:30,30.15999984741211,30.15999984741211,30.15999984741211,30.15999984741211,0,0.0,0.0
2018-02-12 00:00:00+05:30,30.0,30.389999389648438,29.799999237060547,30.19499969482422,2420,0.0,0.0
2018-02-14 00:00:00+05:30,30.19499969482422,30.19499969482422,30.19499969482422,30.19499969482422,0,0.0,0.0
2018-02-15 00:00:00+05:30,30.19499969482422,30.19499969482422,30.19499969482422,30.19499969482422,0,0.0,0.0
2018-02-16 00:00:00+05:30,30.19499969482422,30.19499969482422,30.19499969482422,30.19499969482422,350,0.0,0.0
2018-02-19 00:00:00+05:30,29.5,29.5,29.114999771118164,29.114999771118164,20,0.0,0.0
2018-02-20 00:00:00+05:30,29.100000381469727,29.100000381469727,29.0,29.079999923706055,3000,0.0,0.0
2018-02-21 00:00:00+05:30,29.889999389648438,29.889999389648438,29.110000610351562,29.110000610351562,250,0.0,0.0
2018-02-22 00:00:00+05:30,29.360000610351562,29.364999771118164,29.21500015258789,29.21500015258789,4570,0.0,0.0
2018-02-23 00:00:00+05:30,29.204999923706055,29.530000686645508,29.200000762939453,29.506000518798828,3420,0.0,0.0
2018-02-26 00:00:00+05:30,29.8799991607666,29.8799991607666,29.8799991607666,29.8799991607666,20,0.0,0.0
2018-02-27 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,1770,0.0,0.0
2018-02-28 00:00:00+05:30,29.299999237060547,29.5,29.165000915527344,29.21500015258789,5720,0.0,0.0
2018-03-01 00:00:00+05:30,29.21500015258789,29.21500015258789,29.21500015258789,29.21500015258789,0,0.0,0.0
2018-03-05 00:00:00+05:30,29.100000381469727,29.299999237060547,28.700000762939453,28.94099998474121,1840,0.0,0.0
2018-03-06 00:00:00+05:30,28.94099998474121,28.94099998474121,28.94099998474121,28.94099998474121,0,0.0,0.0
2018-03-07 00:00:00+05:30,29.4950008392334,29.4950008392334,29.4950008392334,29.4950008392334,120,0.0,0.0
2018-03-08 00:00:00+05:30,28.93000030517578,28.93000030517578,28.0049991607666,28.0049991607666,100,0.0,0.0
2018-03-09 00:00:00+05:30,28.0049991607666,28.0049991607666,28.0049991607666,28.0049991607666,0,0.0,0.0
2018-03-12 00:00:00+05:30,28.604999542236328,28.604999542236328,28.510000228881836,28.55500030517578,2040,0.0,0.0
2018-03-13 00:00:00+05:30,28.55500030517578,28.55500030517578,28.55500030517578,28.55500030517578,0,0.0,0.0
2018-03-14 00:00:00+05:30,29.0,29.084999084472656,29.0,29.084999084472656,20,0.0,0.0
2018-03-15 00:00:00+05:30,29.110000610351562,29.110000610351562,28.959999084472656,28.959999084472656,4000,0.0,0.0
2018-03-16 00:00:00+05:30,28.959999084472656,28.959999084472656,28.959999084472656,28.959999084472656,0,0.0,0.0
2018-03-19 00:00:00+05:30,28.799999237060547,28.799999237060547,28.5,28.5,40,0.0,0.0
2018-03-20 00:00:00+05:30,28.5,28.5,28.5,28.5,0,0.0,0.0
2018-03-21 00:00:00+05:30,28.799999237060547,29.290000915527344,28.520000457763672,28.535999298095703,370,0.0,0.0
2018-03-22 00:00:00+05:30,29.290000915527344,29.290000915527344,28.229999542236328,28.5,1070,0.0,0.0
2018-03-23 00:00:00+05:30,28.5,28.5,27.81100082397461,28.049999237060547,2530,0.0,0.0
2018-03-26 00:00:00+05:30,28.5,28.5,28.5,28.5,140,0.0,0.0
2018-03-27 00:00:00+05:30,29.0,29.18000030517578,29.0,29.18000030517578,20,0.0,0.0
2018-03-28 00:00:00+05:30,28.899999618530273,28.899999618530273,28.700000762939453,28.700000762939453,20,0.0,0.0
2018-04-02 00:00:00+05:30,28.700000762939453,28.700000762939453,28.700000762939453,28.700000762939453,0,0.0,0.0
2018-04-03 00:00:00+05:30,28.700000762939453,28.700000762939453,28.700000762939453,28.700000762939453,0,0.0,0.0
2018-04-04 00:00:00+05:30,29.299999237060547,29.850000381469727,29.299999237060547,29.780000686645508,370,0.0,0.0
2018-04-05 00:00:00+05:30,29.399999618530273,29.399999618530273,29.399999618530273,29.399999618530273,1000,0.0,0.0
2018-04-06 00:00:00+05:30,29.399999618530273,29.399999618530273,29.399999618530273,29.399999618530273,0,0.0,0.0
2018-04-09 00:00:00+05:30,29.9950008392334,30.299999237060547,29.9950008392334,30.00200080871582,2050,0.0,0.0
2018-04-10 00:00:00+05:30,29.8700008392334,29.8700008392334,29.81999969482422,29.81999969482422,380,0.0,0.0
2018-04-11 00:00:00+05:30,29.81999969482422,29.81999969482422,29.81999969482422,29.81999969482422,0,0.0,0.0
2018-04-12 00:00:00+05:30,29.81999969482422,29.81999969482422,29.81999969482422,29.81999969482422,0,0.0,0.0
2018-04-13 00:00:00+05:30,29.81999969482422,29.81999969482422,29.81999969482422,29.81999969482422,0,0.0,0.0
2018-04-16 00:00:00+05:30,29.81999969482422,29.81999969482422,29.81999969482422,29.81999969482422,0,0.0,0.0
2018-04-17 00:00:00+05:30,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,150,0.0,0.0
2018-04-18 00:00:00+05:30,30.0049991607666,30.049999237060547,30.0,30.049999237060547,10190,0.0,0.0
2018-04-19 00:00:00+05:30,30.0,30.399999618530273,30.0,30.399999618530273,1320,0.0,0.0
2018-04-20 00:00:00+05:30,30.489999771118164,30.489999771118164,30.489999771118164,30.489999771118164,500,0.0,0.0
2018-04-23 00:00:00+05:30,30.100000381469727,30.489999771118164,29.725000381469727,29.76300048828125,60,0.0,0.0
2018-04-24 00:00:00+05:30,30.399999618530273,30.600000381469727,29.704999923706055,30.600000381469727,210,0.0,0.0
2018-04-25 00:00:00+05:30,30.100000381469727,30.100000381469727,29.700000762939453,30.0,1790,0.0,0.0
2018-04-26 00:00:00+05:30,30.0,30.0,30.0,30.0,0,0.0,0.0
2018-04-27 00:00:00+05:30,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,200,0.0,0.0
2018-04-30 00:00:00+05:30,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,0,0.0,0.0
2018-05-02 00:00:00+05:30,30.299999237060547,30.700000762939453,30.299999237060547,30.700000762939453,20340,0.0,0.0
2018-05-03 00:00:00+05:30,30.700000762939453,30.700000762939453,30.700000762939453,30.700000762939453,0,0.0,0.0
2018-05-04 00:00:00+05:30,30.100000381469727,30.299999237060547,27.899999618530273,28.091999053955078,160,0.0,0.0
2018-05-07 00:00:00+05:30,30.5,30.5,30.5,30.5,100,0.0,0.0
2018-05-08 00:00:00+05:30,30.100000381469727,30.100000381469727,29.514999389648438,29.80699920654297,380,0.0,0.0
2018-05-09 00:00:00+05:30,29.80699920654297,29.80699920654297,29.80699920654297,29.80699920654297,0,0.0,0.0
2018-05-10 00:00:00+05:30,29.80699920654297,29.80699920654297,29.80699920654297,29.80699920654297,0,0.0,0.0
2018-05-11 00:00:00+05:30,29.700000762939453,29.700000762939453,29.309999465942383,29.309999465942383,20,0.0,0.0
2018-05-14 00:00:00+05:30,29.700000762939453,29.700000762939453,28.010000228881836,28.308000564575195,60,0.0,0.0
2018-05-15 00:00:00+05:30,29.600000381469727,29.600000381469727,29.399999618530273,29.399999618530273,20,0.0,0.0
2018-05-16 00:00:00+05:30,29.5,29.5,29.270000457763672,29.270000457763672,40,0.0,0.0
2018-05-17 00:00:00+05:30,29.993999481201172,29.993999481201172,29.301000595092773,29.301000595092773,320,0.0,0.0
2018-05-18 00:00:00+05:30,29.98900032043457,29.98900032043457,29.899999618530273,29.899999618530273,610,0.0,0.0
2018-05-21 00:00:00+05:30,29.5,29.700000762939453,28.709999084472656,28.709999084472656,910,0.0,0.0
2018-05-22 00:00:00+05:30,28.709999084472656,28.709999084472656,28.709999084472656,28.709999084472656,0,0.0,0.0
2018-05-23 00:00:00+05:30,28.709999084472656,28.709999084472656,28.709999084472656,28.709999084472656,0,0.0,0.0
2018-05-24 00:00:00+05:30,28.709999084472656,28.709999084472656,28.709999084472656,28.709999084472656,0,0.0,0.0
2018-05-25 00:00:00+05:30,28.5,28.5,28.149999618530273,28.218000411987305,700,0.0,0.0
2018-05-28 00:00:00+05:30,29.489999771118164,29.489999771118164,29.489999771118164,29.489999771118164,280,0.0,0.0
2018-05-29 00:00:00+05:30,29.698999404907227,29.799999237060547,29.698999404907227,29.799999237060547,1070,0.0,0.0
2018-05-30 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0,0.0,0.0
2018-05-31 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0,0.0,0.0
2018-06-01 00:00:00+05:30,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0,0.0,0.0
2018-06-04 00:00:00+05:30,29.5,29.799999237060547,29.209999084472656,29.299999237060547,820,0.0,0.0
2018-06-05 00:00:00+05:30,29.100000381469727,29.100000381469727,28.905000686645508,28.905000686645508,360,0.0,0.0
2018-06-06 00:00:00+05:30,28.905000686645508,28.905000686645508,28.905000686645508,28.905000686645508,0,0.0,0.0
2018-06-07 00:00:00+05:30,29.489999771118164,29.489999771118164,29.489999771118164,29.489999771118164,100,0.0,0.0
2018-06-08 00:00:00+05:30,29.489999771118164,29.489999771118164,29.489999771118164,29.489999771118164,0,0.0,0.0
2018-06-11 00:00:00+05:30,29.100000381469727,29.155000686645508,29.100000381469727,29.155000686645508,310,0.0,0.0
2018-06-12 00:00:00+05:30,29.155000686645508,29.155000686645508,29.155000686645508,29.155000686645508,0,0.0,0.0
2018-06-13 00:00:00+05:30,29.5,29.5,29.5,29.5,60,0.0,0.0
2018-06-14 00:00:00+05:30,29.5,29.5,29.5,29.5,0,0.0,0.0
2018-06-15 00:00:00+05:30,29.5,29.5,29.5,29.5,0,0.0,0.0
2018-06-18 00:00:00+05:30,29.5,29.5,29.5,29.5,0,0.0,0.0
2018-06-19 00:00:00+05:30,29.200000762939453,29.200000762939453,27.0,27.424999237060547,50,0.0,0.0
2018-06-20 00:00:00+05:30,29.0049991607666,29.0049991607666,29.0049991607666,29.0049991607666,190,0.0,0.0
2018-06-21 00:00:00+05:30,29.770000457763672,29.770000457763672,29.010000228881836,29.010000228881836,190,0.0,0.0
2018-06-22 00:00:00+05:30,29.0,29.0,28.7549991607666,28.7549991607666,20,0.0,0.0
2018-06-25 00:00:00+05:30,28.700000762939453,28.700000762939453,28.5,28.549999237060547,1170,0.0,0.0
2018-06-26 00:00:00+05:30,28.549999237060547,28.549999237060547,28.549999237060547,28.549999237060547,0,0.0,0.0
2018-06-27 00:00:00+05:30,28.549999237060547,28.549999237060547,28.549999237060547,28.549999237060547,0,0.0,0.0
2018-06-28 00:00:00+05:30,28.799999237060547,28.799999237060547,28.155000686645508,28.155000686645508,20,0.0,0.0
2018-06-29 00:00:00+05:30,28.399999618530273,28.399999618530273,28.110000610351562,28.110000610351562,20,0.0,0.0
2018-07-02 00:00:00+05:30,28.110000610351562,28.110000610351562,28.110000610351562,28.110000610351562,0,0.0,0.0
2018-07-03 00:00:00+05:30,28.110000610351562,28.110000610351562,28.110000610351562,28.110000610351562,0,0.0,0.0
2018-07-04 00:00:00+05:30,28.790000915527344,28.790000915527344,28.790000915527344,28.790000915527344,40,0.0,0.0
2018-07-05 00:00:00+05:30,28.5,28.5,28.5,28.5,20,0.0,0.0
2018-07-06 00:00:00+05:30,28.5,28.5,28.5,28.5,0,0.0,0.0
2018-07-09 00:00:00+05:30,28.790000915527344,28.790000915527344,28.790000915527344,28.790000915527344,90,0.0,0.0
2018-07-10 00:00:00+05:30,28.790000915527344,28.790000915527344,28.790000915527344,28.790000915527344,0,0.0,0.0
2018-07-11 00:00:00+05:30,28.350000381469727,28.350000381469727,28.350000381469727,28.350000381469727,2480,0.0,0.0
2018-07-12 00:00:00+05:30,28.600000381469727,29.0,28.600000381469727,29.0,1750,0.0,0.0
2018-07-13 00:00:00+05:30,28.600000381469727,29.299999237060547,28.209999084472656,28.209999084472656,60,0.0,0.0
2018-07-16 00:00:00+05:30,28.209999084472656,28.209999084472656,28.209999084472656,28.209999084472656,0,0.0,0.0
2018-07-17 00:00:00+05:30,28.200000762939453,28.200000762939453,27.950000762939453,27.950000762939453,40,0.0,0.0
2018-07-18 00:00:00+05:30,28.065000534057617,28.065000534057617,28.065000534057617,28.065000534057617,100,0.0,0.0
2018-07-19 00:00:00+05:30,28.489999771118164,28.489999771118164,28.489999771118164,28.489999771118164,180,0.0,0.0
2018-07-20 00:00:00+05:30,28.059999465942383,28.059999465942383,27.700000762939453,27.700000762939453,390,0.0,0.0
2018-07-23 00:00:00+05:30,28.059999465942383,28.299999237060547,27.799999237060547,27.799999237060547,50,0.0,0.0
2018-07-24 00:00:00+05:30,28.5,28.844999313354492,28.5,28.844999313354492,4020,0.0,0.0
2018-07-25 00:00:00+05:30,28.844999313354492,28.844999313354492,28.844999313354492,28.844999313354492,0,0.0,0.0
2018-07-26 00:00:00+05:30,28.5,28.5,28.5,28.5,360,0.0,0.0
2018-07-27 00:00:00+05:30,28.5,28.5,28.356000900268555,28.433000564575195,500,0.0,0.0
