Date,Series,Open,High,Low,Prev_Close,Ltp,Close,Vwap,52W_H,52W_L,Volume,Value,No_Of_Trades,Day,Month,Year,Percent_Change_In_Price,Momentum_Indicator,High_Low_Change,High_Open_Change,Low_Open_Change
2020-09-15,GB,4970.0,4970.0,4970.0,4901.0,4970.0,4970.0,4970.0,5399.0,3428.0,5,24850.0,1,15,9,2020,0.011025672321900881,0.0,0.0,0.0,0.0
2020-09-14,GB,4901.0,4901.0,4901.0,4970.02,4901.0,4901.0,4901.0,5399.0,3428.0,10,49010.0,1,14,9,2020,-0.01388329979879277,0.0,0.0,0.0,0.0
2020-09-08,GB,4970.02,4970.02,4970.02,4970.01,4970.02,4970.02,4970.02,5399.0,3428.0,1,4970.02,1,8,9,2020,0.014082840236686378,0.0,0.0,0.0,0.0
2020-09-07,GB,4970.01,4970.01,4970.01,4970.0,4970.01,4970.01,4970.01,5399.0,3428.0,10,49700.1,2,7,9,2020,-2.012064337808539e-06,0.0,0.0,0.0,0.0
2020-09-04,GB,4970.0,4970.0,4970.0,4905.5,4970.0,4970.0,4970.0,5399.0,3428.0,9,44730.0,1,4,9,2020,-2.0120683862367983e-06,0.0,0.0,0.0,0.0
2020-09-03,GB,4905.5,4905.5,4905.5,4950.0,4905.5,4905.5,4905.5,5399.0,3428.0,5,24527.5,1,3,9,2020,-0.012977867203219362,0.0,0.0,0.0,0.0
2020-09-02,GB,4950.0,4952.5,4950.0,4990.0,4950.0,4950.0,4950.47,5399.0,3428.0,37,183167.5,6,2,9,2020,0.009071450412801996,0.0,0.000505050505050505,0.000505050505050505,0.0
2020-09-01,GB,4932.0,4990.0,4751.0,5105.0,4990.0,4990.0,4848.57,5399.0,3428.0,21,101820.0,3,1,9,2020,0.008080808080808133,0.011759935117599351,0.05030519890549358,0.011759935117599351,-0.03669910786699108
2020-08-20,GB,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5105.0,5399.0,3351.0,20,102100.0,3,20,8,2020,0.023046092184368705,0.0,0.0,0.0,0.0
2020-08-19,GB,5105.0,5105.0,5105.0,5082.2,5105.0,5105.0,5105.0,5399.0,3351.0,10,51050.0,1,19,8,2020,0.0,0.0,0.0,0.0,0.0
2020-08-18,GB,5032.11,5247.0,5032.11,5181.0,5078.0,5082.2,5089.52,5399.0,3351.0,20,101790.3,6,18,8,2020,-0.004466209598432913,0.009954074930794468,0.042703756475911764,0.042703756475911764,0.0
2020-08-17,GB,5181.0,5181.0,5181.0,5310.0,5181.0,5181.0,5181.0,5399.0,3351.0,4,20724.0,1,17,8,2020,0.019440399826846644,0.0,0.0,0.0,0.0
2020-08-07,GB,5310.0,5310.0,5310.0,5310.0,5310.0,5310.0,5310.0,5399.0,3255.0,2,10620.0,1,7,8,2020,0.024898668210770136,0.0,0.0,0.0,0.0
2020-08-06,GB,5311.0,5311.0,5310.0,5325.0,5310.0,5310.0,5310.1,5399.0,3255.0,10,53101.0,2,6,8,2020,0.0,-0.00018828845791752966,0.00018832391713747646,0.0,-0.00018828845791752966
2020-08-05,GB,5325.0,5325.0,5325.0,5225.1,5325.0,5325.0,5325.0,5399.0,3255.0,72,383400.0,1,5,8,2020,0.0028248587570620654,0.0,0.0,0.0,0.0
2020-08-04,GB,5225.1,5225.1,5225.1,5211.0,5225.1,5225.1,5225.1,5399.0,3255.0,1,5225.1,1,4,8,2020,-0.018760563380281647,0.0,0.0,0.0,0.0
2020-08-03,GB,5211.0,5211.0,5211.0,5348.99,5211.0,5211.0,5211.0,5399.0,3255.0,10,52110.0,1,3,8,2020,-0.002698512947120646,0.0,0.0,0.0,0.0
2020-07-31,GB,5348.99,5348.99,5348.99,5202.0,5348.99,5348.99,5348.99,5399.0,3205.0,2,10697.98,1,31,7,2020,0.02648052197274997,0.0,0.0,0.0,0.0
2020-07-30,GB,5202.0,5202.0,5170.0,5178.0,5202.0,5202.0,5179.46,5399.0,3205.0,71,367742.0,6,30,7,2020,-0.027479954159570275,0.0,0.006189555125725338,0.0,-0.006151480199923107
2020-07-28,GB,5041.0,5399.0,5041.0,5041.0,5178.0,5178.0,5201.85,5399.0,3205.0,13,67624.0,6,28,7,2020,-0.0046136101499423265,0.027177147391390596,0.07101765522713747,0.07101765522713747,0.0
2020-07-23,GB,5041.0,5041.0,5041.0,4850.0,5041.0,5041.0,5041.0,5041.0,3205.0,1,5041.0,1,23,7,2020,-0.02645809192738513,0.0,0.0,0.0,0.0
2020-07-16,GB,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,3150.0,40,194000.0,1,16,7,2020,-0.037889307677048234,0.0,0.0,0.0,0.0
2020-07-13,GB,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,3150.0,3,14550.0,1,13,7,2020,0.0,0.0,0.0,0.0,0.0
2020-07-08,GB,4850.0,4850.0,4850.0,4825.0,4850.0,4850.0,4850.0,4850.0,3090.0,1,4850.0,1,8,7,2020,0.0,0.0,0.0,0.0,0.0
2020-07-07,GB,4825.0,4825.0,4825.0,4811.0,4825.0,4825.0,4825.0,4825.0,3090.0,5,24125.0,2,7,7,2020,-0.005154639175257714,0.0,0.0,0.0,0.0
2020-07-06,GB,4810.0,4811.0,4810.0,4800.0,4811.0,4811.0,4810.74,4811.0,3090.0,19,91404.0,5,6,7,2020,-0.002901554404145079,0.0002079002079002079,0.0002079002079002079,0.0002079002079002079,0.0
2020-07-03,GB,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4801.0,2901.0,5,24000.0,3,3,7,2020,-0.002286426938266528,0.0,0.0,0.0,0.0
2020-07-02,GB,4800.0,4800.0,4800.0,4801.0,4800.0,4800.0,4800.0,4801.0,2901.0,5,24000.0,1,2,7,2020,0.0,0.0,0.0,0.0,0.0
2020-07-01,GB,4800.0,4801.0,4770.01,4770.0,4801.0,4801.0,4798.16,4801.0,2901.0,63,302284.04,8,1,7,2020,0.0002083333333333659,0.00020833333333333335,0.006496841725698642,0.00020833333333333335,-0.006247916666666621
2020-06-29,GB,4770.0,4770.0,4770.0,4700.0,4770.0,4770.0,4770.0,4770.0,2901.0,27,128790.0,1,29,6,2020,-0.0064569881274734175,0.0,0.0,0.0,0.0
2020-06-26,GB,4700.0,4700.0,4700.0,4724.0,4700.0,4700.0,4700.0,4748.99,2901.0,12,56400.0,2,26,6,2020,-0.014675052410901501,0.0,0.0,0.0,0.0
2020-06-24,GB,4735.0,4735.0,4724.0,4748.99,4724.0,4724.0,4725.72,4748.99,2901.0,64,302446.0,4,24,6,2020,0.005106382978723456,-0.0023231256599788807,0.0023285351397121083,0.0,-0.0023231256599788807
2020-06-22,GB,4748.99,4748.99,4748.99,4615.0,4748.99,4748.99,4748.99,4748.99,2901.0,3,14246.97,1,22,6,2020,0.005290008467400353,0.0,0.0,0.0,0.0
2020-06-17,GB,4615.0,4615.0,4615.0,4605.0,4615.0,4615.0,4615.0,4699.0,2901.0,10,46150.0,1,17,6,2020,-0.028214420329375267,0.0,0.0,0.0,0.0
2020-06-16,GB,4602.0,4605.4,4601.0,4600.0,4605.0,4605.0,4602.51,4699.0,2901.0,82,377406.0,4,16,6,2020,-0.0021668472372697867,0.000651890482398957,0.0009563138448162652,0.0007388092133854055,-0.000217296827466319
2020-06-15,GB,4625.0,4625.0,4600.0,4625.0,4600.0,4600.0,4602.46,4699.0,2901.0,59,271545.1,5,15,6,2020,-0.0010857763300760048,-0.005405405405405406,0.005434782608695652,0.0,-0.005405405405405406
2020-06-12,GB,4649.6,4649.6,4625.0,4625.0,4625.0,4625.0,4632.14,4699.0,2901.0,31,143596.4,2,12,6,2020,0.005434782608695565,-0.005290777701307718,0.005318918918918998,0.0,-0.005290777701307718
2020-06-11,GB,4600.0,4625.0,4600.0,4624.06,4625.0,4625.0,4622.73,4699.0,2901.0,11,50850.0,2,11,6,2020,0.0,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
2020-06-08,GB,4624.06,4624.06,4624.06,4600.0,4624.06,4624.06,4624.06,4699.0,2901.0,2,9248.12,1,8,6,2020,-0.00020324324324316745,0.0,0.0,0.0,0.0
2020-06-03,GB,4600.0,4600.0,4600.0,4567.65,4600.0,4600.0,4600.0,4699.0,2901.0,3,13800.0,1,3,6,2020,-0.00520321968140558,0.0,0.0,0.0,0.0
2020-06-02,GB,4561.66,4629.99,4550.05,4561.66,4620.0,4567.65,4567.58,4699.0,2901.0,83,379109.26,13,2,6,2020,-0.007032608695652254,0.001313118470030599,0.017569037702882297,0.014979196169815358,-0.0025451261163698465
2020-06-01,GB,4560.0,4562.0,4560.0,4575.0,4561.0,4561.66,4560.64,4699.0,2901.0,39,177865.0,6,1,6,2020,-0.0013113964511290988,0.00036403508771926633,0.0004385964912280702,0.0004385964912280702,0.0
2020-05-29,GB,4550.0,4625.0,4550.0,4550.0,4625.0,4575.0,4566.82,4699.0,2861.0,33,150705.0,8,29,5,2020,0.00292437402173773,0.005494505494505495,0.016483516483516484,0.016483516483516484,0.0
2020-05-28,GB,4551.5,4551.5,4550.0,4628.0,4550.0,4550.0,4550.74,4699.0,2861.0,36,163826.5,4,28,5,2020,-0.005464480874316946,-0.000329561682961661,0.00032967032967032967,0.0,-0.000329561682961661
2020-05-26,GB,4620.0,4628.0,4620.0,4590.0,4628.0,4628.0,4626.4,4699.0,2861.0,10,46264.0,7,26,5,2020,0.017142857142857126,0.0017316017316017316,0.0017316017316017316,0.0017316017316017316,0.0
2020-05-21,GB,4571.0,4590.0,4570.0,4580.01,4590.0,4590.0,4575.88,4699.0,2861.0,69,315736.0,7,21,5,2020,-0.00821089023336219,0.004156639684970466,0.00437636761487965,0.004156639684970466,-0.0002187705097352877
2020-05-20,GB,4612.0,4612.0,4580.01,4612.0,4580.01,4580.01,4602.69,4699.0,2861.0,22,101259.12,4,20,5,2020,-0.002176470588235224,-0.0069362532523850355,0.006984700906766531,0.0,-0.0069362532523850355
2020-05-18,GB,4598.0,4612.0,4598.0,4599.0,4612.0,4612.0,4607.33,4699.0,2861.0,15,69110.0,2,18,5,2020,0.006984700906766506,0.003044802087864289,0.003044802087864289,0.003044802087864289,0.0
2020-05-08,GB,4556.0,4599.0,4556.0,4556.0,4599.0,4599.0,4575.11,4699.0,2861.0,18,82352.0,3,8,5,2020,-0.002818733738074619,0.009438103599648815,0.009438103599648815,0.009438103599648815,0.0
2020-05-05,GB,4556.0,4556.0,4556.0,4554.0,4556.0,4556.0,4556.0,4699.0,2861.0,3,13668.0,1,5,5,2020,-0.009349858664927213,0.0,0.0,0.0,0.0
2020-05-04,GB,4551.0,4554.0,4500.0,4502.01,4554.0,4554.0,4524.24,4699.0,2861.0,31,140251.38,9,4,5,2020,-0.0004389815627743321,0.0006591957811470006,0.012,0.0006591957811470006,-0.01120632827949901
2020-04-30,GB,4570.0,4570.0,4502.01,4669.0,4502.01,4502.01,4524.67,4699.0,2861.0,3,13574.02,2,30,4,2020,-0.011416337285902411,-0.014877461706783323,0.015102143264897186,0.0,-0.014877461706783323
2020-04-29,GB,4570.0,4669.0,4570.0,4600.0,4669.0,4669.0,4619.5,4699.0,2861.0,2,9239.0,2,29,4,2020,0.0370923209855154,0.021663019693654268,0.021663019693654268,0.021663019693654268,0.0
2020-04-27,GB,4699.0,4699.0,4600.0,4561.08,4600.0,4600.0,4606.19,4699.0,2861.0,16,73699.0,3,27,4,2020,-0.014778325123152691,-0.021068312406895082,0.021521739130434783,0.0,-0.021068312406895082
2020-04-24,GB,4537.0,4590.0,4537.0,4537.0,4550.0,4561.08,4573.03,4590.0,2861.0,173,791133.57,11,24,4,2020,-0.00846086956521741,0.005307471897729761,0.011681728014106238,0.011681728014106238,0.0
2020-04-23,GB,4413.0,4538.0,4413.0,4370.0,4537.0,4537.0,4478.05,4538.0,2861.0,21,94039.0,5,23,4,2020,-0.005279451358011666,0.028098799002945842,0.028325402220711535,0.028325402220711535,0.0
2020-04-22,GB,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4370.0,4441.0,2861.0,1,4370.0,1,22,4,2020,-0.03680846374256119,0.0,0.0,0.0,0.0
2020-04-21,GB,4381.0,4381.0,4370.0,4315.0,4370.0,4370.0,4372.2,4441.0,2861.0,5,21861.0,2,21,4,2020,0.0,-0.0025108422734535494,0.002517162471395881,0.0,-0.0025108422734535494
2020-04-20,GB,4434.0,4440.0,4315.0,4441.0,4315.0,4315.0,4354.35,4441.0,2861.0,62,269970.0,4,20,4,2020,-0.01258581235697942,-0.02683806946323861,0.028968713789107765,0.0013531799729364006,-0.02683806946323861
2020-04-16,GB,4305.0,4441.0,4305.0,4289.0,4441.0,4441.0,4413.8,4441.0,2861.0,5,22069.0,2,16,4,2020,0.029200463499420515,0.03159117305458769,0.03159117305458769,0.03159117305458769,0.0
2020-04-13,GB,4072.0,4289.0,4072.0,4100.0,4289.0,4289.0,4199.13,4289.0,2861.0,151,634069.0,13,13,4,2020,-0.034226525557306875,0.053290766208251475,0.053290766208251475,0.053290766208251475,0.0
2020-04-09,GB,4100.0,4100.0,4100.0,4005.0,4100.0,4100.0,4100.0,4199.0,2861.0,8,32800.0,1,9,4,2020,-0.04406621590114246,0.0,0.0,0.0,0.0
2020-04-08,GB,4024.97,4024.97,4005.0,4024.97,4005.0,4005.0,4014.98,4199.0,2861.0,20,80299.7,2,8,4,2020,-0.023170731707317094,-0.004961527663560176,0.004986267166042397,0.0,-0.004961527663560176
2020-04-07,GB,4026.0,4026.0,4023.0,3988.0,4023.0,4024.97,4024.97,4199.0,2861.0,35,140874.0,3,7,4,2020,0.004986267166042335,-0.00025583705911579735,0.0007457121551081282,0.0,-0.0007451564828614009
2020-03-31,GB,3988.0,3988.0,3988.0,3960.0,3988.0,3988.0,3988.0,4199.0,2861.0,30,119640.0,1,31,3,2020,-0.009185161628533778,0.0,0.0,0.0,0.0
2020-03-30,GB,3950.0,3960.0,3950.0,3910.0,3960.0,3960.0,3959.68,4199.0,2861.0,31,122750.0,2,30,3,2020,-0.007021063189568744,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0
2020-03-27,GB,3930.0,3930.0,3910.0,3880.0,3910.0,3910.0,3912.22,4199.0,2861.0,9,35210.0,2,27,3,2020,-0.012626262626262652,-0.005089058524173028,0.005115089514066497,0.0,-0.005089058524173028
2020-03-26,GB,3880.0,3880.0,3880.0,3800.0,3880.0,3880.0,3880.0,4199.0,2861.0,40,155200.0,1,26,3,2020,-0.007672634271099765,0.0,0.0,0.0,0.0
2020-03-25,GB,3800.0,3800.0,3800.0,3880.0,3800.0,3800.0,3800.0,4199.0,2861.0,1,3800.0,1,25,3,2020,-0.020618556701030966,0.0,0.0,0.0,0.0
2020-03-24,GB,3880.0,3880.0,3880.0,3801.0,3880.0,3880.0,3880.0,4199.0,2861.0,4,15520.0,1,24,3,2020,0.021052631578947434,0.0,0.0,0.0,0.0
2020-03-16,GB,3801.0,3801.0,3801.0,3801.0,3801.0,3801.0,3801.0,4199.0,2861.0,32,121632.0,3,16,3,2020,-0.02036082474226808,0.0,0.0,0.0,0.0
2020-03-13,GB,3620.9,4050.0,3620.9,4020.0,3801.0,3801.0,3900.37,4199.0,2861.0,39,152114.51,4,13,3,2020,0.0,0.04973901516197628,0.11850644867298182,0.11850644867298182,0.0
2020-03-11,GB,4020.0,4020.0,4020.0,4025.0,4020.0,4020.0,4020.0,4199.0,2861.0,2,8040.0,2,11,3,2020,0.05761641673243889,0.0,0.0,0.0,0.0
2020-03-09,GB,4110.0,4120.0,4025.0,4199.0,4025.0,4025.0,4110.68,4199.0,2861.0,111,456285.0,7,9,3,2020,0.0012437810945273853,-0.02068126520681265,0.02360248447204969,0.0024330900243309003,-0.02068126520681265
2020-03-06,GB,4199.0,4199.0,4199.0,3960.0,4199.0,4199.0,4199.0,4199.0,2861.0,7,29393.0,1,6,3,2020,0.04322981366459633,0.0,0.0,0.0,0.0
2020-03-03,GB,3950.0,3960.0,3950.0,3900.0,3960.0,3960.0,3957.5,4070.0,2861.0,4,15830.0,2,3,3,2020,-0.056918313884258165,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0
2020-02-28,GB,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,4070.0,2861.0,49,191100.0,3,28,2,2020,-0.015151515151515138,0.0,0.0,0.0,0.0
2020-02-27,GB,3901.0,3901.0,3900.0,3910.0,3900.0,3900.0,3900.09,4070.0,2861.0,11,42901.0,3,27,2,2020,0.0,-0.0002563445270443476,0.0002564102564102564,0.0,-0.0002563445270443476
2020-02-26,GB,3870.0,3910.0,3870.0,3870.0,3910.0,3910.0,3898.57,4070.0,2861.0,14,54580.0,2,26,2,2020,0.002564102564102555,0.0103359173126615,0.0103359173126615,0.0103359173126615,0.0
2020-02-25,GB,3899.98,3899.98,3870.0,3944.0,3870.0,3870.0,3873.05,4070.0,2861.0,167,646799.66,6,25,2,2020,-0.010230179028132946,-0.007687218908814922,0.007746770025839798,0.0,-0.007687218908814922
2020-02-24,GB,3950.0,3950.0,3925.0,3851.03,3944.0,3944.0,3943.43,4070.0,2861.0,233,918819.0,15,24,2,2020,0.019121447028423777,-0.0015189873417721519,0.006369426751592357,0.0,-0.006329113924050633
2020-02-20,GB,3805.0,3895.0,3800.0,3814.25,3851.0,3851.03,3831.64,4070.0,2725.0,398,1524993.69,17,20,2,2020,-0.02357251521298165,0.012097240473061814,0.025,0.023653088042049936,-0.001314060446780552
2020-02-19,GB,3890.0,3890.0,3810.0,3890.0,3810.0,3814.25,3826.43,4070.0,2725.0,56,214280.0,4,19,2,2020,-0.00955069163314759,-0.01947300771208226,0.02099737532808399,0.0,-0.02056555269922879
2020-02-13,GB,3890.0,3890.0,3890.0,3790.0,3890.0,3890.0,3890.0,4070.0,2725.0,11,42790.0,1,13,2,2020,0.019859736514386883,0.0,0.0,0.0,0.0
2020-02-07,GB,3716.0,3790.0,3716.0,3750.0,3790.0,3790.0,3753.0,4070.0,2725.0,2,7506.0,2,7,2,2020,-0.02570694087403602,0.01991388589881593,0.01991388589881593,0.01991388589881593,0.0
2020-01-31,GB,3750.0,3750.0,3750.0,3765.0,3750.0,3750.0,3750.0,4070.0,2725.0,26,97500.0,1,31,1,2020,-0.01055408970976257,0.0,0.0,0.0,0.0
2020-01-30,GB,3765.0,3765.0,3765.0,3706.0,3765.0,3765.0,3765.0,4070.0,2725.0,24,90360.0,1,30,1,2020,0.0040000000000000036,0.0,0.0,0.0,0.0
2020-01-22,GB,3706.0,3706.0,3706.0,3706.0,3706.0,3706.0,3706.0,4070.0,2725.0,1,3706.0,1,22,1,2020,-0.01567065073041174,0.0,0.0,0.0,0.0
2020-01-20,GB,3706.0,3706.0,3706.0,4070.0,3706.0,3706.0,3706.0,4070.0,2725.0,1,3706.0,1,20,1,2020,0.0,0.0,0.0,0.0,0.0
2020-01-17,GB,4070.0,4070.0,4070.0,4062.1,4070.0,4070.0,4070.0,4070.0,2725.0,6,24420.0,4,17,1,2020,0.09821910415542368,0.0,0.0,0.0,0.0
2020-01-14,GB,3900.0,4070.0,3900.0,3702.0,4070.0,4062.1,4035.08,4070.0,2725.0,12,48421.0,4,14,1,2020,-0.001941031941032012,0.04156410256410254,0.04358974358974359,0.04358974358974359,0.0
2020-01-13,GB,3701.0,3725.0,3701.0,3702.0,3702.0,3702.0,3718.29,3840.0,2725.0,14,52056.0,5,13,1,2020,-0.08864872849018979,0.0002701972439881113,0.006484733855714671,0.006484733855714671,0.0
2020-01-09,GB,3702.0,3702.0,3702.0,3795.0,3702.0,3702.0,3702.0,3840.0,2725.0,8,29616.0,1,9,1,2020,0.0,0.0,0.0,0.0,0.0
2020-01-07,GB,3795.0,3795.0,3795.0,3795.0,3795.0,3795.0,3795.0,3840.0,2725.0,25,94875.0,2,7,1,2020,0.025121555915721183,0.0,0.0,0.0,0.0
2020-01-06,GB,3794.99,3795.0,3794.99,3720.05,3795.0,3795.0,3795.0,3840.0,2725.0,40,151799.85,3,6,1,2020,0.0,2.635053056850816e-06,2.635053056850816e-06,2.635053056850816e-06,0.0
2020-01-03,GB,3720.05,3720.05,3720.05,3680.0,3720.05,3720.05,3720.05,3840.0,2725.0,5,18600.25,1,3,1,2020,-0.019749670619235826,0.0,0.0,0.0,0.0
2020-01-02,GB,3615.0,3680.0,3615.0,3700.0,3680.0,3680.0,3647.5,3840.0,2725.0,2,7295.0,2,2,1,2020,-0.010765984328167666,0.017980636237897647,0.017980636237897647,0.017980636237897647,0.0
2021-12-30,GB,4642.0,4642.0,4642.0,4642.0,4642.0,4642.0,4642.0,5004.0,4550.01,1,4642.0,1,30,12,2021,0.2614130434782609,0.0,0.0,0.0,0.0
2021-12-27,GB,4642.0,4642.0,4642.0,4750.0,4642.0,4642.0,4642.0,5004.0,4550.01,2,9284.0,1,27,12,2021,0.0,0.0,0.0,0.0,0.0
2021-12-21,GB,4750.0,4750.0,4750.0,4662.0,4750.0,4750.0,4750.0,5004.0,4550.01,1,4750.0,1,21,12,2021,0.023265833692373894,0.0,0.0,0.0,0.0
2021-12-20,GB,4661.0,4662.0,4661.0,4654.0,4662.0,4662.0,4661.47,5004.0,4550.01,19,88568.0,2,20,12,2021,-0.018526315789473724,0.00021454623471358077,0.00021454623471358077,0.00021454623471358077,0.0
2021-12-15,GB,4680.0,4681.0,4653.0,4665.0,4654.0,4654.0,4668.05,5004.0,4550.01,44,205394.02,7,15,12,2021,-0.001716001716001725,-0.005555555555555556,0.006017623038899635,0.00021367521367521368,-0.0057692307692307696
2021-12-09,GB,4663.0,4665.0,4663.0,4652.0,4665.0,4665.0,4664.67,5004.0,4550.01,6,27988.0,2,9,12,2021,0.0023635582294800894,0.0004289084280506112,0.0004289084280506112,0.0004289084280506112,0.0
2021-12-03,GB,4652.0,4652.0,4652.0,4747.0,4652.0,4652.0,4652.0,5004.0,4550.01,5,23260.0,1,3,12,2021,-0.0027867095391210794,0.0,0.0,0.0,0.0
2021-12-01,GB,4750.0,4750.0,4747.0,4948.0,4747.0,4747.0,4749.25,5004.0,4550.01,4,18997.0,2,1,12,2021,0.020421324161650878,-0.0006315789473684211,0.0006319780914261639,0.0,-0.0006315789473684211
2021-11-30,GB,4748.99,4948.0,4748.99,4658.0,4948.0,4948.0,4778.59,5004.0,4550.01,38,181586.25,13,30,11,2021,0.042342532125553056,0.041905752591603736,0.041905752591603736,0.041905752591603736,0.0
2021-11-29,GB,4700.0,4700.0,4658.0,4700.0,4658.0,4658.0,4664.0,5004.0,4550.01,7,32648.0,2,29,11,2021,-0.058609539207760686,-0.008936170212765958,0.009016745384285102,0.0,-0.008936170212765958
2021-11-26,GB,4735.0,4735.0,4641.35,4680.0,4700.0,4700.0,4681.43,5004.0,4550.01,124,580497.65,12,26,11,2021,0.009016745384285096,-0.007391763463569166,0.02017731909896897,0.0,-0.019778247096092848
2021-11-25,GB,4710.0,4717.0,4680.0,4717.0,4680.0,4680.0,4708.08,5004.0,4550.01,12,56497.0,4,25,11,2021,-0.004255319148936176,-0.006369426751592357,0.007905982905982906,0.00148619957537155,-0.006369426751592357
2021-11-22,GB,4717.0,4717.0,4717.0,4717.0,4717.0,4717.0,4717.0,5004.0,4550.01,2,9434.0,1,22,11,2021,0.007905982905982878,0.0,0.0,0.0,0.0
2021-11-18,GB,4717.0,4717.0,4717.0,4797.0,4717.0,4717.0,4717.0,5004.0,4550.01,10,47170.0,1,18,11,2021,0.0,0.0,0.0,0.0,0.0
2021-11-04,GB,4690.01,4799.0,4690.01,4710.0,4797.0,4797.0,4743.84,5200.0,4550.01,6,28463.03,3,4,11,2021,0.016959932160271363,0.02281231809740273,0.023238756420561956,0.023238756420561956,0.0
2021-11-03,GB,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,5200.0,4550.01,1,4710.0,1,3,11,2021,-0.01813633520950597,0.0,0.0,0.0,0.0
2021-11-02,GB,4710.0,4710.0,4710.0,4788.0,4710.0,4710.0,4710.0,5200.0,4550.01,1,4710.0,1,2,11,2021,0.0,0.0,0.0,0.0,0.0
2021-10-27,GB,4700.0,4788.0,4700.0,4650.0,4788.0,4788.0,4777.65,5200.0,4550.01,17,81220.0,4,27,10,2021,0.016560509554140124,0.01872340425531915,0.01872340425531915,0.01872340425531915,0.0
2021-10-25,GB,4670.0,4670.0,4650.0,4632.05,4650.0,4650.0,4669.43,5200.0,4550.01,35,163430.0,4,25,10,2021,-0.028822055137844638,-0.004282655246252677,0.004301075268817204,0.0,-0.004282655246252677
2021-10-22,GB,4632.05,4632.05,4632.05,4740.99,4632.05,4632.05,4632.05,5200.0,4550.01,5,23160.25,1,22,10,2021,-0.0038602150537634383,0.0,0.0,0.0,0.0
2021-10-08,GB,4650.0,4740.99,4650.0,4749.99,4740.99,4740.99,4651.82,5200.0,4550.01,50,232590.99,2,8,10,2021,0.02351874440042745,0.019567741935483825,0.019567741935483825,0.019567741935483825,0.0
2021-10-07,GB,4749.99,4749.99,4749.99,4698.84,4749.99,4749.99,4749.99,5200.0,4550.01,1,4749.99,1,7,10,2021,0.001898337688963636,0.0,0.0,0.0,0.0
2021-10-05,GB,4698.8,4698.9,4698.8,4698.9,4698.9,4698.84,4698.84,5200.0,4550.01,5,23494.2,2,5,10,2021,-0.010768443723039312,8.512811781723764e-06,2.128202945421263e-05,2.128202945421263e-05,0.0
2021-10-01,GB,4649.99,4698.9,4649.99,4723.9,4698.9,4698.9,4674.45,5200.0,4550.01,2,9348.89,2,1,10,2021,1.2769108971522058e-05,0.010518302189897152,0.010518302189897152,0.010518302189897152,0.0
2021-09-28,GB,4723.9,4723.9,4723.9,4724.0,4723.9,4723.9,4723.9,5200.0,4550.01,1,4723.9,1,28,9,2021,0.005320394134797457,0.0,0.0,0.0,0.0
2021-09-22,GB,4724.0,4724.0,4724.0,4650.0,4724.0,4724.0,4724.0,5200.0,4550.01,3,14172.0,1,22,9,2021,2.1168949385197422e-05,0.0,0.0,0.0,0.0
2021-09-17,GB,4650.0,4650.0,4650.0,4670.0,4650.0,4650.0,4650.0,5200.0,4550.01,1,4650.0,1,17,9,2021,-0.01566469093988143,0.0,0.0,0.0,0.0
2021-09-14,GB,4660.0,4670.0,4660.0,4700.0,4670.0,4670.0,4669.17,5200.0,4550.01,12,56030.0,2,14,9,2021,0.004301075268817289,0.002145922746781116,0.002145922746781116,0.002145922746781116,0.0
2021-08-27,GB,4700.0,4700.0,4700.0,4765.0,4700.0,4700.0,4700.0,5200.0,4550.01,22,103400.0,4,27,8,2021,0.0064239828693790635,0.0,0.0,0.0,0.0
2021-08-17,GB,4765.0,4765.0,4765.0,4652.22,4765.0,4765.0,4765.0,5247.0,4550.01,1,4765.0,1,17,8,2021,0.01382978723404249,0.0,0.0,0.0,0.0
2021-08-16,GB,4655.0,4655.0,4651.0,4651.0,4651.0,4652.22,4652.22,5247.0,4550.01,5,23261.1,3,16,8,2021,-0.023668415529905507,-0.0005972073039741666,0.0008600301010535369,0.0,-0.0008592910848549946
2021-08-13,GB,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,4651.0,5247.0,4550.01,11,51161.0,3,13,8,2021,-0.0002622403927587946,0.0,0.0,0.0,0.0
2021-08-12,GB,4699.0,4699.0,4651.0,4700.0,4651.0,4651.0,4664.33,5247.0,4550.01,9,41979.0,3,12,8,2021,0.0,-0.010214939348797617,0.010320361212642442,0.0,-0.010214939348797617
2021-08-11,GB,4650.0,4700.0,4650.0,4671.0,4700.0,4700.0,4683.33,5247.0,4550.01,6,28099.99,3,11,8,2021,0.010535368737905726,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.0
