"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"17-Oct-2022","GB","5,082.00","5,082.00","5,082.00","5,646.46","5,082.00","5,082.00","5,082.00","5,646.46","4,562.00","6","30,492.00","2"
"13-Oct-2022","GB","5,198.90","5,646.46","5,198.90","5,151.00","5,646.46","5,646.46","5,400.35","5,646.46","4,562.00","20","1,08,007.04","6"
"07-Oct-2022","GB","5,130.00","5,151.00","5,130.00","4,975.00","5,151.00","5,151.00","5,135.44","5,178.00","4,562.00","27","1,38,657.00","3"
"03-Oct-2022","GB","4,975.00","4,975.00","4,975.00","4,950.00","4,975.00","4,975.00","4,975.00","5,178.00","4,562.00","3","14,925.00","1"
"22-Sep-2022","GB","4,950.00","4,950.00","4,950.00","4,990.00","4,950.00","4,950.00","4,950.00","5,178.00","4,562.00","100","4,95,000.00","9"
"21-Sep-2022","GB","4,900.00","4,990.00","4,900.00","4,875.02","4,990.00","4,990.00","4,945.00","5,178.00","4,562.00","20","98,900.00","2"
"19-Sep-2022","GB","4,960.00","4,960.00","4,875.02","5,000.00","4,875.02","4,875.02","4,953.71","5,178.00","4,562.00","27","1,33,750.04","5"
"08-Sep-2022","GB","4,970.00","5,000.00","4,970.00","4,965.05","5,000.00","5,000.00","4,990.00","5,178.00","4,562.00","15","74,850.00","3"
"07-Sep-2022","GB","5,020.00","5,020.00","4,965.00","4,955.00","4,965.00","4,965.05","4,975.05","5,178.00","4,562.00","22","1,09,451.00","4"
"01-Sep-2022","GB","5,049.99","5,049.99","4,955.00","5,100.00","4,955.00","4,955.00","5,049.00","5,178.00","4,562.00","96","4,84,704.05","2"
"25-Aug-2022","GB","5,050.00","5,100.00","5,050.00","5,100.00","5,100.00","5,100.00","5,096.88","5,178.00","4,562.00","16","81,550.00","2"
"18-Aug-2022","GB","5,100.00","5,100.00","5,100.00","5,102.00","5,100.00","5,100.00","5,100.00","5,178.00","4,562.00","1","5,100.00","1"
"17-Aug-2022","GB","5,080.00","5,102.00","5,080.00","5,105.40","5,102.00","5,102.00","5,091.00","5,178.00","4,562.00","2","10,182.00","2"
"16-Aug-2022","GB","5,105.00","5,105.50","5,105.00","5,100.00","5,105.40","5,105.40","5,105.38","5,178.00","4,562.00","152","7,76,017.66","4"
"05-Aug-2022","GB","5,178.00","5,178.00","5,100.00","5,035.00","5,100.00","5,100.00","5,152.00","5,178.00","4,562.00","3","15,456.00","2"
"03-Aug-2022","GB","5,035.00","5,035.00","5,035.00","5,047.50","5,035.00","5,035.00","5,035.00","5,050.00","4,562.00","2","10,070.00","1"
"02-Aug-2022","GB","5,050.00","5,050.00","5,035.00","5,016.11","5,035.00","5,047.50","5,047.50","5,050.00","4,562.00","6","30,285.00","2"
"01-Aug-2022","GB","5,016.11","5,016.11","5,016.11","5,011.25","5,016.11","5,016.11","5,016.11","5,049.00","4,562.00","10","50,161.10","1"
"29-Jul-2022","GB","5,011.30","5,011.30","5,011.25","4,900.00","5,011.25","5,011.25","5,011.25","5,049.00","4,562.00","40","2,00,450.15","3"
"22-Jul-2022","GB","4,900.00","4,900.00","4,900.00","4,900.10","4,900.00","4,900.00","4,900.00","5,049.00","4,562.00","3","14,700.00","1"
"19-Jul-2022","GB","4,875.00","4,925.00","4,875.00","4,851.00","4,900.10","4,900.10","4,904.63","5,049.00","4,562.00","52","2,55,041.00","6"
"15-Jul-2022","GB","4,851.00","4,851.00","4,851.00","5,049.00","4,851.00","4,851.00","4,851.00","5,049.00","4,562.00","1","4,851.00","1"
"04-Jul-2022","GB","5,049.00","5,049.00","5,049.00","4,990.00","5,049.00","5,049.00","5,049.00","5,049.00","4,562.00","10","50,490.00","1"
"01-Jul-2022","GB","4,990.00","4,990.00","4,961.00","4,950.00","4,990.00","4,990.00","4,987.58","5,040.00","4,562.00","12","59,851.00","3"
"30-Jun-2022","GB","4,950.00","4,950.00","4,950.00","4,910.00","4,950.00","4,950.00","4,950.00","5,040.00","4,562.00","2","9,900.00","1"
"28-Jun-2022","GB","4,910.00","4,910.00","4,910.00","4,910.00","4,910.00","4,910.00","4,910.00","5,040.00","4,562.00","5","24,550.00","1"
"27-Jun-2022","GB","4,890.00","4,910.00","4,890.00","4,902.50","4,910.00","4,910.00","4,900.95","5,040.00","4,562.00","42","2,05,840.00","3"
"23-Jun-2022","GB","4,925.00","4,940.00","4,875.00","4,950.00","4,875.00","4,902.50","4,919.00","5,040.00","4,562.00","5","24,595.00","4"
"21-Jun-2022","GB","4,915.00","4,950.00","4,915.00","4,966.00","4,950.00","4,950.00","4,932.50","5,040.00","4,562.00","2","9,865.00","2"
"17-Jun-2022","GB","4,966.00","4,966.00","4,966.00","4,910.00","4,966.00","4,966.00","4,966.00","5,040.00","4,562.00","14","69,524.00","3"
"15-Jun-2022","GB","4,890.00","4,910.00","4,890.00","4,910.00","4,910.00","4,910.00","4,908.18","5,040.00","4,562.00","11","53,990.00","2"
"13-Jun-2022","GB","4,910.00","4,910.00","4,910.00","4,905.00","4,910.00","4,910.00","4,910.00","5,040.00","4,562.00","5","24,550.00","1"
"10-Jun-2022","GB","4,905.00","4,905.00","4,905.00","4,905.00","4,905.00","4,905.00","4,905.00","5,040.00","4,562.00","1","4,905.00","1"
"09-Jun-2022","GB","4,905.00","4,905.00","4,905.00","4,901.00","4,905.00","4,905.00","4,905.00","5,040.00","4,562.00","1","4,905.00","1"
"08-Jun-2022","GB","4,901.00","4,901.00","4,901.00","4,901.00","4,901.00","4,901.00","4,901.00","5,040.00","4,562.00","1","4,901.00","1"
"06-Jun-2022","GB","4,901.00","4,901.00","4,901.00","4,920.00","4,901.00","4,901.00","4,901.00","5,040.00","4,562.00","4","19,604.00","2"
"03-Jun-2022","GB","4,920.00","4,920.00","4,920.00","4,950.00","4,920.00","4,920.00","4,920.00","5,040.00","4,562.00","26","1,27,920.00","1"
"31-May-2022","GB","4,880.00","4,950.00","4,880.00","4,915.00","4,950.00","4,950.00","4,888.89","5,040.00","4,562.00","27","1,32,000.00","3"
"30-May-2022","GB","4,915.00","4,915.00","4,915.00","4,950.00","4,915.00","4,915.00","4,915.00","5,040.00","4,562.00","15","73,725.00","2"
"27-May-2022","GB","4,950.00","4,950.00","4,950.00","4,901.00","4,950.00","4,950.00","4,950.00","5,040.00","4,562.00","10","49,500.00","1"
"23-May-2022","GB","4,901.00","4,901.00","4,901.00","4,830.05","4,901.00","4,901.00","4,901.00","5,040.00","4,562.00","2","9,802.00","2"
"17-May-2022","GB","4,830.05","4,830.05","4,830.05","4,840.00","4,830.05","4,830.05","4,830.05","5,040.00","4,562.00","2","9,660.10","1"
"09-May-2022","GB","4,825.00","4,840.00","4,825.00","4,850.00","4,840.00","4,840.00","4,828.00","5,040.00","4,562.00","5","24,140.00","2"
"06-May-2022","GB","4,850.00","4,850.00","4,850.00","4,820.00","4,850.00","4,850.00","4,850.00","5,040.00","4,562.00","2","9,700.00","1"
"05-May-2022","GB","4,820.00","4,820.00","4,820.00","4,803.00","4,820.00","4,820.00","4,820.00","5,040.00","4,562.00","1","4,820.00","1"
"02-May-2022","GB","4,803.00","4,803.00","4,803.00","4,850.00","4,803.00","4,803.00","4,803.00","5,040.00","4,562.00","1","4,803.00","1"
"26-Apr-2022","GB","4,850.00","4,850.00","4,850.00","4,999.00","4,850.00","4,850.00","4,850.00","5,040.00","4,562.00","1","4,850.00","1"
"22-Apr-2022","GB","4,999.00","5,025.00","4,999.00","5,000.00","4,999.00","4,999.00","5,006.29","5,040.00","4,562.00","7","35,044.00","6"
"20-Apr-2022","GB","5,000.00","5,000.00","5,000.00","4,938.32","5,000.00","5,000.00","5,000.00","5,040.00","4,562.00","1","5,000.00","1"
"19-Apr-2022","GB","4,950.05","4,950.05","4,930.50","4,983.00","4,930.50","4,938.32","4,940.28","5,040.00","4,562.00","6","29,641.65","4"
"18-Apr-2022","GB","4,983.00","4,983.00","4,983.00","4,999.00","4,983.00","4,983.00","4,983.00","5,040.00","4,562.00","3","14,949.00","1"
"13-Apr-2022","GB","5,025.00","5,025.00","4,999.00","4,999.00","4,999.00","4,999.00","5,007.67","5,040.00","4,562.00","3","15,023.00","3"
"11-Apr-2022","GB","4,999.00","4,999.00","4,999.00","4,885.00","4,999.00","4,999.00","4,999.00","5,040.00","4,562.00","1","4,999.00","1"
"07-Apr-2022","GB","4,835.00","4,885.00","4,831.00","4,801.00","4,885.00","4,885.00","4,859.73","5,040.00","4,550.01","11","53,457.00","6"
"05-Apr-2022","GB","4,801.00","4,801.00","4,801.00","4,751.00","4,801.00","4,801.00","4,801.00","5,040.00","4,550.01","3","14,403.00","1"
"04-Apr-2022","GB","4,800.00","4,851.00","4,720.00","4,900.00","4,751.00","4,751.00","4,788.69","5,040.00","4,550.01","13","62,253.00","9"
"01-Apr-2022","GB","4,900.00","4,900.00","4,900.00","4,850.00","4,900.00","4,900.00","4,900.00","5,040.00","4,550.01","1","4,900.00","1"
"31-Mar-2022","GB","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","5,040.00","4,550.01","9","43,650.00","3"
"30-Mar-2022","GB","4,850.00","4,850.00","4,850.00","4,875.00","4,850.00","4,850.00","4,850.00","5,040.00","4,550.01","18","87,300.00","3"
"29-Mar-2022","GB","4,850.00","4,875.00","4,850.00","4,809.00","4,875.00","4,875.00","4,870.83","5,040.00","4,550.01","12","58,450.00","3"
"28-Mar-2022","GB","4,800.00","4,809.00","4,800.00","4,801.01","4,809.00","4,809.00","4,802.17","5,040.00","4,550.01","18","86,439.07","14"
"24-Mar-2022","GB","4,801.01","4,801.01","4,801.01","4,770.00","4,801.01","4,801.01","4,801.01","5,040.00","4,550.01","2","9,602.02","1"
"21-Mar-2022","GB","4,770.00","4,770.00","4,770.00","4,751.00","4,770.00","4,770.00","4,770.00","5,040.00","4,550.01","2","9,540.00","1"
"16-Mar-2022","GB","4,751.00","4,751.00","4,751.00","4,751.00","4,751.00","4,751.00","4,751.00","5,040.00","4,550.01","2","9,502.00","2"
"11-Mar-2022","GB","4,751.00","4,751.00","4,751.00","4,760.01","4,751.00","4,751.00","4,751.00","5,040.00","4,550.01","10","47,510.00","1"
"10-Mar-2022","GB","4,800.00","4,850.00","4,760.01","5,030.05","4,760.01","4,760.01","4,810.84","5,040.00","4,550.01","12","57,730.03","3"
"09-Mar-2022","GB","5,000.00","5,030.05","5,000.00","5,000.00","5,030.05","5,030.05","5,028.55","5,040.00","4,550.01","60","3,01,712.85","5"
"08-Mar-2022","GB","5,039.00","5,040.00","5,000.00","4,950.00","5,000.00","5,000.00","5,028.76","5,040.00","4,550.01","168","8,44,831.00","11"
"07-Mar-2022","GB","4,885.00","4,950.00","4,885.00","4,870.00","4,950.00","4,950.00","4,916.25","4,950.00","4,550.01","72","3,53,970.00","9"
"04-Mar-2022","GB","4,869.90","4,870.00","4,869.90","4,669.00","4,870.00","4,870.00","4,869.93","4,948.00","4,550.01","31","1,50,967.90","3"
"02-Mar-2022","GB","4,800.00","4,800.00","4,669.00","4,700.00","4,669.00","4,669.00","4,712.67","4,948.00","4,550.01","3","14,138.00","2"
"24-Feb-2022","GB","4,700.00","4,700.00","4,699.00","4,700.00","4,700.00","4,700.00","4,699.86","4,948.00","4,550.01","7","32,899.00","3"
"23-Feb-2022","GB","4,694.00","4,700.00","4,694.00","4,670.00","4,700.00","4,700.00","4,699.40","4,948.00","4,550.01","10","46,994.00","3"
"22-Feb-2022","GB","4,646.00","4,670.00","4,645.00","4,645.00","4,670.00","4,670.00","4,648.25","4,948.00","4,550.01","8","37,186.00","4"
"16-Feb-2022","GB","4,645.00","4,645.00","4,645.00","4,646.00","4,645.00","4,645.00","4,645.00","4,948.00","4,550.01","4","18,580.00","1"
"11-Feb-2022","GB","4,620.00","4,646.00","4,620.00","4,612.00","4,646.00","4,646.00","4,623.51","4,948.00","4,550.01","35","1,61,823.00","6"
"10-Feb-2022","GB","4,612.00","4,612.00","4,612.00","4,674.00","4,612.00","4,612.00","4,612.00","4,948.00","4,550.01","3","13,836.00","1"
"07-Feb-2022","GB","4,562.00","4,678.00","4,562.00","4,640.00","4,678.00","4,674.00","4,610.60","4,948.00","4,550.01","20","92,212.00","6"
"03-Feb-2022","GB","4,640.00","4,640.00","4,640.00","4,640.00","4,640.00","4,640.00","4,640.00","4,949.00","4,550.01","1","4,640.00","1"
"28-Jan-2022","GB","4,640.00","4,640.00","4,640.00","4,640.00","4,640.00","4,640.00","4,640.00","4,949.00","4,550.01","2","9,280.00","2"
"25-Jan-2022","GB","4,612.01","4,672.01","4,612.01","4,651.00","4,640.00","4,640.00","4,641.01","4,949.00","4,550.01","4","18,564.02","3"
"21-Jan-2022","GB","4,651.00","4,651.00","4,651.00","4,642.01","4,651.00","4,651.00","4,651.00","4,950.00","4,550.01","1","4,651.00","1"
"20-Jan-2022","GB","4,642.01","4,642.01","4,642.01","4,655.00","4,642.01","4,642.01","4,642.01","4,950.00","4,550.01","8","37,136.08","3"
"17-Jan-2022","GB","4,655.00","4,655.00","4,655.00","4,655.05","4,655.00","4,655.00","4,655.00","4,950.00","4,550.01","4","18,620.00","2"
"14-Jan-2022","GB","4,655.05","4,655.05","4,655.05","4,653.01","4,655.05","4,655.05","4,655.05","4,950.00","4,550.01","2","9,310.10","1"
"13-Jan-2022","GB","4,653.01","4,653.01","4,653.01","4,645.00","4,653.01","4,653.01","4,653.01","4,950.00","4,550.01","1","4,653.01","1"
"11-Jan-2022","GB","4,650.00","4,650.00","4,645.00","4,650.00","4,645.00","4,645.00","4,648.33","4,950.00","4,550.01","15","69,725.00","4"
"07-Jan-2022","GB","4,650.00","4,650.00","4,650.00","4,791.00","4,650.00","4,650.00","4,650.00","5,004.00","4,550.01","4","18,600.00","1"
"06-Jan-2022","GB","4,791.00","4,791.00","4,791.00","4,642.00","4,791.00","4,791.00","4,791.00","5,004.00","4,550.01","1","4,791.00","1"
"04-Jan-2022","GB","4,647.00","4,647.00","4,642.00","4,642.00","4,642.00","4,642.00","4,643.67","5,004.00","4,550.01","15","69,655.00","3"
