"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"08-Dec-2020","GB","4,710.00","4,730.00","4,701.00","4,698.00","4,715.00","4,715.00","4,711.57","5,399.00","3,562.00","930","43,81,756.18","118"
"07-Dec-2020","GB","4,708.00","4,750.00","4,698.00","4,710.65","4,698.00","4,698.00","4,700.57","5,399.00","3,562.00","1,109","52,12,931.01","72"
"04-Dec-2020","GB","4,702.07","4,734.90","4,700.00","4,709.03","4,707.00","4,710.65","4,705.40","5,399.00","3,525.00","1,118","52,60,642.71","73"
"03-Dec-2020","GB","4,729.58","4,740.00","4,700.00","4,729.58","4,720.00","4,709.03","4,716.73","5,399.00","3,525.00","789","37,21,499.30","94"
"02-Dec-2020","GB","4,702.00","4,735.00","4,700.00","4,690.75","4,728.00","4,729.58","4,705.83","5,399.00","3,525.00","1,498","70,49,334.22","110"
"01-Dec-2020","GB","4,685.00","4,745.00","4,680.00","5,148.00","4,745.00","4,690.75","4,690.75","5,399.00","3,525.00","515","24,15,737.85","29"
"14-Nov-2020","GB","5,148.00","5,148.00","5,148.00","5,041.96","5,148.00","5,148.00","5,148.00","5,399.00","3,525.00","1","5,148.00","1"
"12-Nov-2020","GB","5,041.84","5,042.00","5,041.84","5,190.00","5,042.00","5,041.96","5,041.96","5,399.00","3,525.00","12","60,503.52","3"
"10-Nov-2020","GB","4,723.00","5,200.00","4,723.00","5,000.00","5,190.00","5,190.00","5,058.35","5,399.00","3,525.00","46","2,32,683.89","11"
"09-Nov-2020","GB","5,199.99","5,200.00","5,000.00","4,852.01","5,000.00","5,000.00","5,190.47","5,399.00","3,525.00","21","1,08,999.96","3"
"06-Nov-2020","GB","4,852.01","4,852.01","4,852.01","4,812.00","4,852.01","4,852.01","4,852.01","5,399.00","3,525.00","2","9,704.02","1"
"05-Nov-2020","GB","4,812.00","4,812.00","4,812.00","5,050.00","4,812.00","4,812.00","4,812.00","5,399.00","3,525.00","18","86,616.00","2"
"04-Nov-2020","GB","5,050.00","5,050.00","5,050.00","4,900.00","5,050.00","5,050.00","5,050.00","5,399.00","3,525.00","2","10,100.00","1"
"28-Oct-2020","GB","4,900.00","4,900.00","4,900.00","4,950.00","4,900.00","4,900.00","4,900.00","5,399.00","3,525.00","5","24,500.00","1"
"21-Oct-2020","GB","4,950.00","4,950.00","4,950.00","4,945.00","4,950.00","4,950.00","4,950.00","5,399.00","3,525.00","5","24,750.00","1"
"16-Oct-2020","GB","4,944.00","4,945.00","4,935.00","4,920.00","4,945.00","4,945.00","4,944.40","5,399.00","3,525.00","63","3,11,497.00","10"
"12-Oct-2020","GB","4,900.00","4,920.00","4,900.00","4,880.00","4,920.00","4,920.00","4,904.00","5,399.00","3,525.00","20","98,080.00","3"
"08-Oct-2020","GB","4,880.00","4,880.00","4,880.00","4,782.00","4,880.00","4,880.00","4,880.00","5,399.00","3,525.00","20","97,600.00","2"
"07-Oct-2020","GB","4,860.00","4,860.00","4,782.00","4,910.00","4,782.00","4,782.00","4,796.18","5,399.00","3,525.00","11","52,758.00","3"
"01-Oct-2020","GB","4,910.00","4,910.00","4,910.00","4,910.00","4,910.00","4,910.00","4,910.00","5,399.00","3,428.00","2","9,820.00","1"
"30-Sep-2020","GB","4,880.00","4,910.00","4,880.00","4,889.99","4,910.00","4,910.00","4,889.71","5,399.00","3,428.00","34","1,66,249.97","13"
"25-Sep-2020","GB","4,889.99","4,889.99","4,889.99","4,830.61","4,889.99","4,889.99","4,889.99","5,399.00","3,428.00","1","4,889.99","1"
"24-Sep-2020","GB","4,800.00","4,848.99","4,800.00","4,849.00","4,848.99","4,830.61","4,830.62","5,399.00","3,428.00","8","38,644.95","2"
"23-Sep-2020","GB","4,849.00","4,849.00","4,849.00","4,849.00","4,849.00","4,849.00","4,849.00","5,399.00","3,428.00","10","48,490.00","1"
"22-Sep-2020","GB","4,860.00","4,860.00","4,849.00","4,998.00","4,849.00","4,849.00","4,856.13","5,399.00","3,428.00","24","1,16,547.00","11"
"21-Sep-2020","GB","5,017.90","5,018.00","4,998.00","5,019.00","4,998.00","4,998.00","5,009.65","5,399.00","3,428.00","12","60,115.80","3"
"18-Sep-2020","GB","4,915.00","5,019.00","4,915.00","4,915.80","5,019.00","5,019.00","4,967.65","5,399.00","3,428.00","54","2,68,253.00","8"
"16-Sep-2020","GB","4,972.00","4,972.00","4,711.00","4,970.00","4,950.00","4,915.80","4,883.48","5,399.00","3,428.00","56","2,73,475.10","14"
"15-Sep-2020","GB","4,970.00","4,970.00","4,970.00","4,901.00","4,970.00","4,970.00","4,970.00","5,399.00","3,428.00","5","24,850.00","1"
"14-Sep-2020","GB","4,901.00","4,901.00","4,901.00","4,970.02","4,901.00","4,901.00","4,901.00","5,399.00","3,428.00","10","49,010.00","1"
"08-Sep-2020","GB","4,970.02","4,970.02","4,970.02","4,970.01","4,970.02","4,970.02","4,970.02","5,399.00","3,428.00","1","4,970.02","1"
"07-Sep-2020","GB","4,970.01","4,970.01","4,970.01","4,970.00","4,970.01","4,970.01","4,970.01","5,399.00","3,428.00","10","49,700.10","2"
"04-Sep-2020","GB","4,970.00","4,970.00","4,970.00","4,905.50","4,970.00","4,970.00","4,970.00","5,399.00","3,428.00","9","44,730.00","1"
"03-Sep-2020","GB","4,905.50","4,905.50","4,905.50","4,950.00","4,905.50","4,905.50","4,905.50","5,399.00","3,428.00","5","24,527.50","1"
"02-Sep-2020","GB","4,950.00","4,952.50","4,950.00","4,990.00","4,950.00","4,950.00","4,950.47","5,399.00","3,428.00","37","1,83,167.50","6"
"01-Sep-2020","GB","4,932.00","4,990.00","4,751.00","5,105.00","4,990.00","4,990.00","4,848.57","5,399.00","3,428.00","21","1,01,820.00","3"
"20-Aug-2020","GB","5,105.00","5,105.00","5,105.00","5,105.00","5,105.00","5,105.00","5,105.00","5,399.00","3,351.00","20","1,02,100.00","3"
"19-Aug-2020","GB","5,105.00","5,105.00","5,105.00","5,082.20","5,105.00","5,105.00","5,105.00","5,399.00","3,351.00","10","51,050.00","1"
"18-Aug-2020","GB","5,032.11","5,247.00","5,032.11","5,181.00","5,078.00","5,082.20","5,089.52","5,399.00","3,351.00","20","1,01,790.30","6"
"17-Aug-2020","GB","5,181.00","5,181.00","5,181.00","5,310.00","5,181.00","5,181.00","5,181.00","5,399.00","3,351.00","4","20,724.00","1"
"07-Aug-2020","GB","5,310.00","5,310.00","5,310.00","5,310.00","5,310.00","5,310.00","5,310.00","5,399.00","3,255.00","2","10,620.00","1"
"06-Aug-2020","GB","5,311.00","5,311.00","5,310.00","5,325.00","5,310.00","5,310.00","5,310.10","5,399.00","3,255.00","10","53,101.00","2"
"05-Aug-2020","GB","5,325.00","5,325.00","5,325.00","5,225.10","5,325.00","5,325.00","5,325.00","5,399.00","3,255.00","72","3,83,400.00","1"
"04-Aug-2020","GB","5,225.10","5,225.10","5,225.10","5,211.00","5,225.10","5,225.10","5,225.10","5,399.00","3,255.00","1","5,225.10","1"
"03-Aug-2020","GB","5,211.00","5,211.00","5,211.00","5,348.99","5,211.00","5,211.00","5,211.00","5,399.00","3,255.00","10","52,110.00","1"
"31-Jul-2020","GB","5,348.99","5,348.99","5,348.99","5,202.00","5,348.99","5,348.99","5,348.99","5,399.00","3,205.00","2","10,697.98","1"
"30-Jul-2020","GB","5,202.00","5,202.00","5,170.00","5,178.00","5,202.00","5,202.00","5,179.46","5,399.00","3,205.00","71","3,67,742.00","6"
"28-Jul-2020","GB","5,041.00","5,399.00","5,041.00","5,041.00","5,178.00","5,178.00","5,201.85","5,399.00","3,205.00","13","67,624.00","6"
"23-Jul-2020","GB","5,041.00","5,041.00","5,041.00","4,850.00","5,041.00","5,041.00","5,041.00","5,041.00","3,205.00","1","5,041.00","1"
"16-Jul-2020","GB","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","3,150.00","40","1,94,000.00","1"
"13-Jul-2020","GB","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","4,850.00","3,150.00","3","14,550.00","1"
"08-Jul-2020","GB","4,850.00","4,850.00","4,850.00","4,825.00","4,850.00","4,850.00","4,850.00","4,850.00","3,090.00","1","4,850.00","1"
"07-Jul-2020","GB","4,825.00","4,825.00","4,825.00","4,811.00","4,825.00","4,825.00","4,825.00","4,825.00","3,090.00","5","24,125.00","2"
"06-Jul-2020","GB","4,810.00","4,811.00","4,810.00","4,800.00","4,811.00","4,811.00","4,810.74","4,811.00","3,090.00","19","91,404.00","5"
"03-Jul-2020","GB","4,800.00","4,800.00","4,800.00","4,800.00","4,800.00","4,800.00","4,800.00","4,801.00","2,901.00","5","24,000.00","3"
"02-Jul-2020","GB","4,800.00","4,800.00","4,800.00","4,801.00","4,800.00","4,800.00","4,800.00","4,801.00","2,901.00","5","24,000.00","1"
"01-Jul-2020","GB","4,800.00","4,801.00","4,770.01","4,770.00","4,801.00","4,801.00","4,798.16","4,801.00","2,901.00","63","3,02,284.04","8"
"29-Jun-2020","GB","4,770.00","4,770.00","4,770.00","4,700.00","4,770.00","4,770.00","4,770.00","4,770.00","2,901.00","27","1,28,790.00","1"
"26-Jun-2020","GB","4,700.00","4,700.00","4,700.00","4,724.00","4,700.00","4,700.00","4,700.00","4,748.99","2,901.00","12","56,400.00","2"
"24-Jun-2020","GB","4,735.00","4,735.00","4,724.00","4,748.99","4,724.00","4,724.00","4,725.72","4,748.99","2,901.00","64","3,02,446.00","4"
"22-Jun-2020","GB","4,748.99","4,748.99","4,748.99","4,615.00","4,748.99","4,748.99","4,748.99","4,748.99","2,901.00","3","14,246.97","1"
"17-Jun-2020","GB","4,615.00","4,615.00","4,615.00","4,605.00","4,615.00","4,615.00","4,615.00","4,699.00","2,901.00","10","46,150.00","1"
"16-Jun-2020","GB","4,602.00","4,605.40","4,601.00","4,600.00","4,605.00","4,605.00","4,602.51","4,699.00","2,901.00","82","3,77,406.00","4"
"15-Jun-2020","GB","4,625.00","4,625.00","4,600.00","4,625.00","4,600.00","4,600.00","4,602.46","4,699.00","2,901.00","59","2,71,545.10","5"
"12-Jun-2020","GB","4,649.60","4,649.60","4,625.00","4,625.00","4,625.00","4,625.00","4,632.14","4,699.00","2,901.00","31","1,43,596.40","2"
"11-Jun-2020","GB","4,600.00","4,625.00","4,600.00","4,624.06","4,625.00","4,625.00","4,622.73","4,699.00","2,901.00","11","50,850.00","2"
"08-Jun-2020","GB","4,624.06","4,624.06","4,624.06","4,600.00","4,624.06","4,624.06","4,624.06","4,699.00","2,901.00","2","9,248.12","1"
"03-Jun-2020","GB","4,600.00","4,600.00","4,600.00","4,567.65","4,600.00","4,600.00","4,600.00","4,699.00","2,901.00","3","13,800.00","1"
"02-Jun-2020","GB","4,561.66","4,629.99","4,550.05","4,561.66","4,620.00","4,567.65","4,567.58","4,699.00","2,901.00","83","3,79,109.26","13"
"01-Jun-2020","GB","4,560.00","4,562.00","4,560.00","4,575.00","4,561.00","4,561.66","4,560.64","4,699.00","2,901.00","39","1,77,865.00","6"
"29-May-2020","GB","4,550.00","4,625.00","4,550.00","4,550.00","4,625.00","4,575.00","4,566.82","4,699.00","2,861.00","33","1,50,705.00","8"
"28-May-2020","GB","4,551.50","4,551.50","4,550.00","4,628.00","4,550.00","4,550.00","4,550.74","4,699.00","2,861.00","36","1,63,826.50","4"
"26-May-2020","GB","4,620.00","4,628.00","4,620.00","4,590.00","4,628.00","4,628.00","4,626.40","4,699.00","2,861.00","10","46,264.00","7"
"21-May-2020","GB","4,571.00","4,590.00","4,570.00","4,580.01","4,590.00","4,590.00","4,575.88","4,699.00","2,861.00","69","3,15,736.00","7"
"20-May-2020","GB","4,612.00","4,612.00","4,580.01","4,612.00","4,580.01","4,580.01","4,602.69","4,699.00","2,861.00","22","1,01,259.12","4"
"18-May-2020","GB","4,598.00","4,612.00","4,598.00","4,599.00","4,612.00","4,612.00","4,607.33","4,699.00","2,861.00","15","69,110.00","2"
"08-May-2020","GB","4,556.00","4,599.00","4,556.00","4,556.00","4,599.00","4,599.00","4,575.11","4,699.00","2,861.00","18","82,352.00","3"
"05-May-2020","GB","4,556.00","4,556.00","4,556.00","4,554.00","4,556.00","4,556.00","4,556.00","4,699.00","2,861.00","3","13,668.00","1"
"04-May-2020","GB","4,551.00","4,554.00","4,500.00","4,502.01","4,554.00","4,554.00","4,524.24","4,699.00","2,861.00","31","1,40,251.38","9"
"30-Apr-2020","GB","4,570.00","4,570.00","4,502.01","4,669.00","4,502.01","4,502.01","4,524.67","4,699.00","2,861.00","3","13,574.02","2"
"29-Apr-2020","GB","4,570.00","4,669.00","4,570.00","4,600.00","4,669.00","4,669.00","4,619.50","4,699.00","2,861.00","2","9,239.00","2"
"27-Apr-2020","GB","4,699.00","4,699.00","4,600.00","4,561.08","4,600.00","4,600.00","4,606.19","4,699.00","2,861.00","16","73,699.00","3"
"24-Apr-2020","GB","4,537.00","4,590.00","4,537.00","4,537.00","4,550.00","4,561.08","4,573.03","4,590.00","2,861.00","173","7,91,133.57","11"
"23-Apr-2020","GB","4,413.00","4,538.00","4,413.00","4,370.00","4,537.00","4,537.00","4,478.05","4,538.00","2,861.00","21","94,039.00","5"
"22-Apr-2020","GB","4,370.00","4,370.00","4,370.00","4,370.00","4,370.00","4,370.00","4,370.00","4,441.00","2,861.00","1","4,370.00","1"
"21-Apr-2020","GB","4,381.00","4,381.00","4,370.00","4,315.00","4,370.00","4,370.00","4,372.20","4,441.00","2,861.00","5","21,861.00","2"
"20-Apr-2020","GB","4,434.00","4,440.00","4,315.00","4,441.00","4,315.00","4,315.00","4,354.35","4,441.00","2,861.00","62","2,69,970.00","4"
"16-Apr-2020","GB","4,305.00","4,441.00","4,305.00","4,289.00","4,441.00","4,441.00","4,413.80","4,441.00","2,861.00","5","22,069.00","2"
"13-Apr-2020","GB","4,072.00","4,289.00","4,072.00","4,100.00","4,289.00","4,289.00","4,199.13","4,289.00","2,861.00","151","6,34,069.00","13"
"09-Apr-2020","GB","4,100.00","4,100.00","4,100.00","4,005.00","4,100.00","4,100.00","4,100.00","4,199.00","2,861.00","8","32,800.00","1"
"08-Apr-2020","GB","4,024.97","4,024.97","4,005.00","4,024.97","4,005.00","4,005.00","4,014.98","4,199.00","2,861.00","20","80,299.70","2"
"07-Apr-2020","GB","4,026.00","4,026.00","4,023.00","3,988.00","4,023.00","4,024.97","4,024.97","4,199.00","2,861.00","35","1,40,874.00","3"
"31-Mar-2020","GB","3,988.00","3,988.00","3,988.00","3,960.00","3,988.00","3,988.00","3,988.00","4,199.00","2,861.00","30","1,19,640.00","1"
"30-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,910.00","3,960.00","3,960.00","3,959.68","4,199.00","2,861.00","31","1,22,750.00","2"
"27-Mar-2020","GB","3,930.00","3,930.00","3,910.00","3,880.00","3,910.00","3,910.00","3,912.22","4,199.00","2,861.00","9","35,210.00","2"
"26-Mar-2020","GB","3,880.00","3,880.00","3,880.00","3,800.00","3,880.00","3,880.00","3,880.00","4,199.00","2,861.00","40","1,55,200.00","1"
"25-Mar-2020","GB","3,800.00","3,800.00","3,800.00","3,880.00","3,800.00","3,800.00","3,800.00","4,199.00","2,861.00","1","3,800.00","1"
"24-Mar-2020","GB","3,880.00","3,880.00","3,880.00","3,801.00","3,880.00","3,880.00","3,880.00","4,199.00","2,861.00","4","15,520.00","1"
"16-Mar-2020","GB","3,801.00","3,801.00","3,801.00","3,801.00","3,801.00","3,801.00","3,801.00","4,199.00","2,861.00","32","1,21,632.00","3"
"13-Mar-2020","GB","3,620.90","4,050.00","3,620.90","4,020.00","3,801.00","3,801.00","3,900.37","4,199.00","2,861.00","39","1,52,114.51","4"
"11-Mar-2020","GB","4,020.00","4,020.00","4,020.00","4,025.00","4,020.00","4,020.00","4,020.00","4,199.00","2,861.00","2","8,040.00","2"
"09-Mar-2020","GB","4,110.00","4,120.00","4,025.00","4,199.00","4,025.00","4,025.00","4,110.68","4,199.00","2,861.00","111","4,56,285.00","7"
"06-Mar-2020","GB","4,199.00","4,199.00","4,199.00","3,960.00","4,199.00","4,199.00","4,199.00","4,199.00","2,861.00","7","29,393.00","1"
"03-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,900.00","3,960.00","3,960.00","3,957.50","4,070.00","2,861.00","4","15,830.00","2"
"03-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,900.00","3,960.00","3,960.00","3,957.50","4,070.00","2,861.00","4","15,830.00","2"
"03-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,900.00","3,960.00","3,960.00","3,957.50","4,070.00","2,861.00","4","15,830.00","2"
"03-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,900.00","3,960.00","3,960.00","3,957.50","4,070.00","2,861.00","4","15,830.00","2"
"03-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,900.00","3,960.00","3,960.00","3,957.50","4,070.00","2,861.00","4","15,830.00","2"
"03-Mar-2020","GB","3,950.00","3,960.00","3,950.00","3,900.00","3,960.00","3,960.00","3,957.50","4,070.00","2,861.00","4","15,830.00","2"
"28-Feb-2020","GB","3,900.00","3,900.00","3,900.00","3,900.00","3,900.00","3,900.00","3,900.00","4,070.00","2,861.00","49","1,91,100.00","3"
"27-Feb-2020","GB","3,901.00","3,901.00","3,900.00","3,910.00","3,900.00","3,900.00","3,900.09","4,070.00","2,861.00","11","42,901.00","3"
"26-Feb-2020","GB","3,870.00","3,910.00","3,870.00","3,870.00","3,910.00","3,910.00","3,898.57","4,070.00","2,861.00","14","54,580.00","2"
"25-Feb-2020","GB","3,899.98","3,899.98","3,870.00","3,944.00","3,870.00","3,870.00","3,873.05","4,070.00","2,861.00","167","6,46,799.66","6"
"24-Feb-2020","GB","3,950.00","3,950.00","3,925.00","3,851.03","3,944.00","3,944.00","3,943.43","4,070.00","2,861.00","233","9,18,819.00","15"
"20-Feb-2020","GB","3,805.00","3,895.00","3,800.00","3,814.25","3,851.00","3,851.03","3,831.64","4,070.00","2,725.00","398","15,24,993.69","17"
"19-Feb-2020","GB","3,890.00","3,890.00","3,810.00","3,890.00","3,810.00","3,814.25","3,826.43","4,070.00","2,725.00","56","2,14,280.00","4"
"19-Feb-2020","GB","3,890.00","3,890.00","3,810.00","3,890.00","3,810.00","3,814.25","3,826.43","4,070.00","2,725.00","56","2,14,280.00","4"
"19-Feb-2020","GB","3,890.00","3,890.00","3,810.00","3,890.00","3,810.00","3,814.25","3,826.43","4,070.00","2,725.00","56","2,14,280.00","4"
"19-Feb-2020","GB","3,890.00","3,890.00","3,810.00","3,890.00","3,810.00","3,814.25","3,826.43","4,070.00","2,725.00","56","2,14,280.00","4"
"19-Feb-2020","GB","3,890.00","3,890.00","3,810.00","3,890.00","3,810.00","3,814.25","3,826.43","4,070.00","2,725.00","56","2,14,280.00","4"
"13-Feb-2020","GB","3,890.00","3,890.00","3,890.00","3,790.00","3,890.00","3,890.00","3,890.00","4,070.00","2,725.00","11","42,790.00","1"
"07-Feb-2020","GB","3,716.00","3,790.00","3,716.00","3,750.00","3,790.00","3,790.00","3,753.00","4,070.00","2,725.00","2","7,506.00","2"
"31-Jan-2020","GB","3,750.00","3,750.00","3,750.00","3,765.00","3,750.00","3,750.00","3,750.00","4,070.00","2,725.00","26","97,500.00","1"
"30-Jan-2020","GB","3,765.00","3,765.00","3,765.00","3,706.00","3,765.00","3,765.00","3,765.00","4,070.00","2,725.00","24","90,360.00","1"
"22-Jan-2020","GB","3,706.00","3,706.00","3,706.00","3,706.00","3,706.00","3,706.00","3,706.00","4,070.00","2,725.00","1","3,706.00","1"
"20-Jan-2020","GB","3,706.00","3,706.00","3,706.00","4,070.00","3,706.00","3,706.00","3,706.00","4,070.00","2,725.00","1","3,706.00","1"
"17-Jan-2020","GB","4,070.00","4,070.00","4,070.00","4,062.10","4,070.00","4,070.00","4,070.00","4,070.00","2,725.00","6","24,420.00","4"
"14-Jan-2020","GB","3,900.00","4,070.00","3,900.00","3,702.00","4,070.00","4,062.10","4,035.08","4,070.00","2,725.00","12","48,421.00","4"
"13-Jan-2020","GB","3,701.00","3,725.00","3,701.00","3,702.00","3,702.00","3,702.00","3,718.29","3,840.00","2,725.00","14","52,056.00","5"
"09-Jan-2020","GB","3,702.00","3,702.00","3,702.00","3,795.00","3,702.00","3,702.00","3,702.00","3,840.00","2,725.00","8","29,616.00","1"
"07-Jan-2020","GB","3,795.00","3,795.00","3,795.00","3,795.00","3,795.00","3,795.00","3,795.00","3,840.00","2,725.00","25","94,875.00","2"
"06-Jan-2020","GB","3,794.99","3,795.00","3,794.99","3,720.05","3,795.00","3,795.00","3,795.00","3,840.00","2,725.00","40","1,51,799.85","3"
"03-Jan-2020","GB","3,720.05","3,720.05","3,720.05","3,680.00","3,720.05","3,720.05","3,720.05","3,840.00","2,725.00","5","18,600.25","1"
"02-Jan-2020","GB","3,615.00","3,680.00","3,615.00","3,700.00","3,680.00","3,680.00","3,647.50","3,840.00","2,725.00","2","7,295.00","2"
