"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"02-Nov-2021","GB","4,710.00","4,710.00","4,710.00","4,788.00","4,710.00","4,710.00","4,710.00","5,200.00","4,550.01","1","4,710.00","1"
"27-Oct-2021","GB","4,700.00","4,788.00","4,700.00","4,650.00","4,788.00","4,788.00","4,777.65","5,200.00","4,550.01","17","81,220.00","4"
"25-Oct-2021","GB","4,670.00","4,670.00","4,650.00","4,632.05","4,650.00","4,650.00","4,669.43","5,200.00","4,550.01","35","1,63,430.00","4"
"22-Oct-2021","GB","4,632.05","4,632.05","4,632.05","4,740.99","4,632.05","4,632.05","4,632.05","5,200.00","4,550.01","5","23,160.25","1"
"08-Oct-2021","GB","4,650.00","4,740.99","4,650.00","4,749.99","4,740.99","4,740.99","4,651.82","5,200.00","4,550.01","50","2,32,590.99","2"
"07-Oct-2021","GB","4,749.99","4,749.99","4,749.99","4,698.84","4,749.99","4,749.99","4,749.99","5,200.00","4,550.01","1","4,749.99","1"
"05-Oct-2021","GB","4,698.80","4,698.90","4,698.80","4,698.90","4,698.90","4,698.84","4,698.84","5,200.00","4,550.01","5","23,494.20","2"
"01-Oct-2021","GB","4,649.99","4,698.90","4,649.99","4,723.90","4,698.90","4,698.90","4,674.45","5,200.00","4,550.01","2","9,348.89","2"
"28-Sep-2021","GB","4,723.90","4,723.90","4,723.90","4,724.00","4,723.90","4,723.90","4,723.90","5,200.00","4,550.01","1","4,723.90","1"
"22-Sep-2021","GB","4,724.00","4,724.00","4,724.00","4,650.00","4,724.00","4,724.00","4,724.00","5,200.00","4,550.01","3","14,172.00","1"
"17-Sep-2021","GB","4,650.00","4,650.00","4,650.00","4,670.00","4,650.00","4,650.00","4,650.00","5,200.00","4,550.01","1","4,650.00","1"
"14-Sep-2021","GB","4,660.00","4,670.00","4,660.00","4,700.00","4,670.00","4,670.00","4,669.17","5,200.00","4,550.01","12","56,030.00","2"
"27-Aug-2021","GB","4,700.00","4,700.00","4,700.00","4,765.00","4,700.00","4,700.00","4,700.00","5,200.00","4,550.01","22","1,03,400.00","4"
"17-Aug-2021","GB","4,765.00","4,765.00","4,765.00","4,652.22","4,765.00","4,765.00","4,765.00","5,247.00","4,550.01","1","4,765.00","1"
"16-Aug-2021","GB","4,655.00","4,655.00","4,651.00","4,651.00","4,651.00","4,652.22","4,652.22","5,247.00","4,550.01","5","23,261.10","3"
"13-Aug-2021","GB","4,651.00","4,651.00","4,651.00","4,651.00","4,651.00","4,651.00","4,651.00","5,247.00","4,550.01","11","51,161.00","3"
"12-Aug-2021","GB","4,699.00","4,699.00","4,651.00","4,700.00","4,651.00","4,651.00","4,664.33","5,247.00","4,550.01","9","41,979.00","3"
"11-Aug-2021","GB","4,650.00","4,700.00","4,650.00","4,671.00","4,700.00","4,700.00","4,683.33","5,247.00","4,550.01","6","28,099.99","3"
"10-Aug-2021","GB","4,670.05","4,671.00","4,670.00","4,699.00","4,671.00","4,671.00","4,670.47","5,247.00","4,550.01","13","60,716.10","5"
"09-Aug-2021","GB","4,699.00","4,699.00","4,635.00","4,700.00","4,699.00","4,699.00","4,646.96","5,247.00","4,550.01","56","2,60,230.00","12"
"05-Aug-2021","GB","4,700.01","4,700.01","4,700.00","4,675.00","4,700.00","4,700.00","4,700.00","5,325.00","4,550.01","10","47,000.01","2"
"03-Aug-2021","GB","4,675.00","4,675.00","4,675.00","4,675.00","4,675.00","4,675.00","4,675.00","5,325.00","4,550.01","1","4,675.00","1"
"02-Aug-2021","GB","4,675.00","4,675.00","4,675.00","4,675.00","4,675.00","4,675.00","4,675.00","5,325.00","4,550.01","2","9,350.00","1"
"29-Jul-2021","GB","4,675.00","4,675.00","4,675.00","4,700.00","4,675.00","4,675.00","4,675.00","5,399.00","4,550.01","1","4,675.00","1"
"22-Jul-2021","GB","4,700.00","4,700.00","4,700.00","4,705.00","4,700.00","4,700.00","4,700.00","5,399.00","4,550.01","17","79,900.00","3"
"20-Jul-2021","GB","4,705.00","4,705.00","4,705.00","4,700.00","4,705.00","4,705.00","4,705.00","5,399.00","4,550.01","4","18,820.00","2"
"19-Jul-2021","GB","4,700.00","4,700.00","4,700.00","4,700.00","4,700.00","4,700.00","4,700.00","5,399.00","4,550.01","46","2,16,200.00","7"
"16-Jul-2021","GB","4,725.00","4,725.00","4,700.00","4,789.00","4,700.00","4,700.00","4,700.59","5,399.00","4,550.01","211","9,91,825.00","20"
"15-Jul-2021","GB","4,789.00","4,789.00","4,789.00","4,685.00","4,789.00","4,789.00","4,789.00","5,399.00","4,550.01","1","4,789.00","1"
"08-Jul-2021","GB","4,702.00","4,702.00","4,685.00","4,701.00","4,685.00","4,685.00","4,696.70","5,399.00","4,550.01","10","46,967.00","3"
"06-Jul-2021","GB","4,701.00","4,701.00","4,701.00","4,696.00","4,701.00","4,701.00","4,701.00","5,399.00","4,550.01","2","9,402.00","1"
"02-Jul-2021","GB","4,696.00","4,696.00","4,696.00","4,696.00","4,696.00","4,696.00","4,696.00","5,399.00","4,550.01","16","75,136.00","3"
"01-Jul-2021","GB","4,650.00","4,696.00","4,650.00","4,797.00","4,696.00","4,696.00","4,673.00","5,399.00","4,550.01","4","18,692.00","2"
"30-Jun-2021","GB","4,797.00","4,797.00","4,797.00","4,666.90","4,797.00","4,797.00","4,797.00","5,399.00","4,550.01","1","4,797.00","1"
"29-Jun-2021","GB","4,675.00","4,675.00","4,666.00","4,666.00","4,666.00","4,666.90","4,666.90","5,399.00","4,550.01","10","46,669.00","4"
"25-Jun-2021","GB","4,666.00","4,666.00","4,666.00","4,665.01","4,666.00","4,666.00","4,666.00","5,399.00","4,550.01","3","13,998.00","2"
"24-Jun-2021","GB","4,665.01","4,665.01","4,665.01","4,740.00","4,665.01","4,665.01","4,665.01","5,399.00","4,550.01","10","46,650.10","1"
"22-Jun-2021","GB","4,740.00","4,740.00","4,740.00","4,715.00","4,740.00","4,740.00","4,740.00","5,399.00","4,550.01","9","42,660.00","4"
"21-Jun-2021","GB","4,715.00","4,715.00","4,715.00","4,715.00","4,715.00","4,715.00","4,715.00","5,399.00","4,550.01","12","56,580.00","1"
"18-Jun-2021","GB","4,715.00","4,715.00","4,715.00","4,719.55","4,715.00","4,715.00","4,715.00","5,399.00","4,550.01","5","23,575.00","1"
"17-Jun-2021","GB","4,705.00","4,740.00","4,705.00","4,770.00","4,717.00","4,719.55","4,720.46","5,399.00","4,550.01","13","61,366.00","4"
"16-Jun-2021","GB","4,740.00","4,775.00","4,716.01","4,742.25","4,770.00","4,770.00","4,764.13","5,399.00","4,550.01","15","71,462.02","7"
"15-Jun-2021","GB","4,731.00","4,750.00","4,700.00","4,745.37","4,734.00","4,742.25","4,712.25","5,399.00","4,550.01","114","5,37,196.71","17"
"14-Jun-2021","GB","4,742.00","4,751.00","4,737.17","4,737.17","4,737.17","4,745.37","4,743.69","5,399.00","4,550.01","20","94,873.74","5"
"11-Jun-2021","GB","4,737.17","4,737.17","4,737.17","4,862.00","4,737.17","4,737.17","4,737.17","5,399.00","4,550.01","1","4,737.17","1"
"28-May-2021","GB","4,849.90","4,862.00","4,849.90","4,862.00","4,862.00","4,862.00","4,860.31","5,399.00","4,550.00","50","2,43,015.50","5"
"27-May-2021","GB","4,740.10","4,862.00","4,740.10","4,785.00","4,862.00","4,862.00","4,780.73","5,399.00","4,550.00","3","14,342.20","2"
"26-May-2021","GB","4,785.00","4,785.00","4,785.00","4,785.00","4,785.00","4,785.00","4,785.00","5,399.00","4,550.00","2","9,570.00","1"
"21-May-2021","GB","4,785.00","4,785.00","4,785.00","4,760.00","4,785.00","4,785.00","4,785.00","5,399.00","4,550.00","9","43,065.00","2"
"19-May-2021","GB","4,760.00","4,760.00","4,760.00","4,850.00","4,760.00","4,760.00","4,760.00","5,399.00","4,550.00","100","4,76,000.00","4"
"18-May-2021","GB","4,850.00","4,850.00","4,850.00","4,774.74","4,850.00","4,850.00","4,850.00","5,399.00","4,550.00","1","4,850.00","1"
"14-May-2021","GB","4,835.00","4,839.90","4,750.00","4,818.00","4,750.00","4,774.74","4,786.15","5,399.00","4,550.00","30","1,43,584.61","10"
"11-May-2021","GB","4,818.00","4,818.00","4,818.00","4,713.40","4,818.00","4,818.00","4,818.00","5,399.00","4,550.00","10","48,180.00","1"
"10-May-2021","GB","4,839.90","4,839.90","4,713.40","4,760.00","4,713.40","4,713.40","4,776.65","5,399.00","4,550.00","2","9,553.30","2"
"07-May-2021","GB","4,760.00","4,760.00","4,760.00","4,750.00","4,760.00","4,760.00","4,760.00","5,399.00","4,500.00","10","47,600.00","2"
"04-May-2021","GB","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","5,399.00","4,500.00","2","9,500.00","2"
"29-Apr-2021","GB","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","5,399.00","4,500.00","6","28,500.00","2"
"28-Apr-2021","GB","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","5,399.00","4,500.00","1","4,750.00","1"
"20-Apr-2021","GB","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","4,750.00","5,399.00","4,315.00","1","4,750.00","1"
"19-Apr-2021","GB","4,721.00","4,750.00","4,701.00","4,780.00","4,750.00","4,750.00","4,721.60","5,399.00","4,315.00","5","23,608.00","4"
"16-Apr-2021","GB","4,780.00","4,780.00","4,780.00","4,650.00","4,780.00","4,780.00","4,780.00","5,399.00","4,072.00","3","14,340.00","1"
"12-Apr-2021","GB","4,650.00","4,650.00","4,650.00","4,650.00","4,650.00","4,650.00","4,650.00","5,399.00","4,072.00","1","4,650.00","1"
"09-Apr-2021","GB","4,650.00","4,650.00","4,650.00","4,640.00","4,650.00","4,650.00","4,650.00","5,399.00","4,005.00","5","23,250.00","1"
"08-Apr-2021","GB","4,610.00","4,640.00","4,550.01","4,590.00","4,640.00","4,640.00","4,591.67","5,399.00","4,005.00","6","27,550.02","4"
"24-Mar-2021","GB","4,630.00","4,630.00","4,590.00","4,711.04","4,590.00","4,590.00","4,620.00","5,399.00","3,800.00","12","55,440.00","2"
"22-Mar-2021","GB","4,711.04","4,711.04","4,711.04","4,700.00","4,711.04","4,711.04","4,711.04","5,399.00","3,800.00","60","2,82,662.40","1"
"16-Mar-2021","GB","4,620.00","4,700.00","4,620.00","4,610.00","4,700.00","4,700.00","4,668.82","5,399.00","3,800.00","17","79,370.00","4"
"12-Mar-2021","GB","4,699.98","4,699.98","4,610.00","4,633.88","4,610.00","4,610.00","4,629.28","5,399.00","3,620.90","42","1,94,429.82","6"
"10-Mar-2021","GB","4,660.00","4,660.00","4,600.00","4,600.00","4,600.00","4,633.88","4,633.89","5,399.00","3,620.90","9","41,705.00","6"
"08-Mar-2021","GB","4,600.00","4,600.00","4,600.00","4,600.00","4,600.00","4,600.00","4,600.00","5,399.00","3,620.90","2","9,200.00","2"
"05-Mar-2021","GB","4,638.90","4,638.90","4,600.00","4,640.00","4,600.00","4,600.00","4,617.82","5,399.00","3,620.90","37","1,70,859.50","15"
"04-Mar-2021","GB","4,710.00","4,710.00","4,640.00","4,690.00","4,640.00","4,640.00","4,661.88","5,399.00","3,620.90","16","74,590.00","5"
"03-Mar-2021","GB","4,690.00","4,690.00","4,690.00","4,690.00","4,690.00","4,690.00","4,690.00","5,399.00","3,620.90","22","1,03,180.00","3"
"02-Mar-2021","GB","4,690.00","4,690.00","4,690.00","4,736.36","4,690.00","4,690.00","4,690.00","5,399.00","3,620.90","8","37,520.00","3"
"26-Feb-2021","GB","4,750.00","4,750.00","4,727.25","4,825.00","4,727.25","4,736.36","4,748.31","5,399.00","3,620.90","97","4,60,586.35","26"
"22-Feb-2021","GB","4,825.00","4,825.00","4,825.00","4,755.60","4,825.00","4,825.00","4,825.00","5,399.00","3,620.90","10","48,250.00","1"
"18-Feb-2021","GB","4,770.00","4,770.00","4,750.00","4,752.76","4,751.00","4,755.60","4,758.49","5,399.00","3,620.90","45","2,14,131.85","16"
"17-Feb-2021","GB","4,780.00","4,780.00","4,750.00","4,795.00","4,750.00","4,752.76","4,760.52","5,399.00","3,620.90","64","3,04,673.00","14"
"16-Feb-2021","GB","4,795.00","4,795.00","4,795.00","4,800.00","4,795.00","4,795.00","4,795.00","5,399.00","3,620.90","10","47,950.00","1"
"11-Feb-2021","GB","4,785.01","4,800.00","4,785.01","4,811.00","4,800.00","4,800.00","4,792.65","5,399.00","3,620.90","17","81,475.11","5"
"09-Feb-2021","GB","4,811.00","4,811.00","4,811.00","4,799.00","4,811.00","4,811.00","4,811.00","5,399.00","3,620.90","1","4,811.00","1"
"05-Feb-2021","GB","4,720.00","4,800.00","4,661.00","4,949.00","4,799.00","4,799.00","4,781.46","5,399.00","3,620.90","239","11,42,769.10","17"
"04-Feb-2021","GB","4,827.50","4,949.00","4,817.00","4,827.50","4,949.00","4,949.00","4,847.20","5,399.00","3,620.90","33","1,59,957.50","8"
"03-Feb-2021","GB","4,840.00","4,840.00","4,815.00","4,851.33","4,815.00","4,827.50","4,827.50","5,399.00","3,620.90","2","9,655.00","2"
"01-Feb-2021","GB","4,860.00","4,860.00","4,850.00","4,850.00","4,850.00","4,851.33","4,855.56","5,399.00","3,620.90","16","77,689.00","7"
"29-Jan-2021","GB","4,850.00","4,850.00","4,850.00","4,827.51","4,850.00","4,850.00","4,850.00","5,399.00","3,620.90","2","9,700.00","2"
"27-Jan-2021","GB","4,900.00","4,900.00","4,806.00","4,900.00","4,827.51","4,827.51","4,880.13","5,399.00","3,620.90","12","58,561.51","5"
"21-Jan-2021","GB","4,900.00","4,900.00","4,900.00","4,910.00","4,900.00","4,900.00","4,900.00","5,399.00","3,620.90","1","4,900.00","1"
"19-Jan-2021","GB","4,900.00","4,910.00","4,900.00","4,950.00","4,910.00","4,910.00","4,905.00","5,399.00","3,620.90","4","19,620.00","2"
"18-Jan-2021","GB","4,851.00","4,950.00","4,851.00","4,950.00","4,950.00","4,950.00","4,933.50","5,399.00","3,620.90","6","29,601.00","2"
"15-Jan-2021","GB","4,950.00","4,950.00","4,950.00","4,925.00","4,950.00","4,950.00","4,950.00","5,399.00","3,620.90","82","4,05,900.00","2"
"14-Jan-2021","GB","4,925.00","4,925.00","4,925.00","4,950.00","4,925.00","4,925.00","4,925.00","5,399.00","3,620.90","1","4,925.00","1"
"13-Jan-2021","GB","4,950.00","4,950.00","4,950.00","4,935.00","4,950.00","4,950.00","4,950.00","5,399.00","3,620.90","33","1,63,350.00","4"
"12-Jan-2021","GB","4,900.00","4,939.79","4,900.00","4,900.00","4,935.00","4,935.00","4,938.21","5,399.00","3,620.90","51","2,51,848.48","6"
"11-Jan-2021","GB","4,863.00","4,900.00","4,850.00","4,950.00","4,900.00","4,900.00","4,874.76","5,399.00","3,620.90","34","1,65,742.00","6"
"08-Jan-2021","GB","4,950.00","4,950.00","4,950.00","4,990.00","4,950.00","4,950.00","4,950.00","5,399.00","3,620.90","20","99,000.00","1"
"07-Jan-2021","GB","4,997.82","5,000.00","4,990.00","5,000.00","4,990.00","4,990.00","4,996.48","5,399.00","3,620.90","314","15,68,893.58","20"
"06-Jan-2021","GB","4,980.00","5,004.00","4,980.00","4,950.00","5,000.00","5,000.00","5,000.25","5,399.00","3,620.90","160","8,00,039.94","11"
"05-Jan-2021","GB","5,000.00","5,000.00","4,950.00","4,980.00","4,950.00","4,950.00","4,988.00","5,399.00","3,620.90","30","1,49,640.00","6"
"04-Jan-2021","GB","4,933.99","4,980.00","4,933.99","4,933.99","4,980.00","4,980.00","4,957.00","5,399.00","3,620.90","2","9,913.99","2"
"01-Jan-2021","GB","4,860.00","4,933.99","4,860.00","4,935.17","4,933.99","4,933.99","4,912.11","5,399.00","3,615.00","74","3,63,495.90","15"
